Fecha_llegada,Fecha_registro,Proveedor,Insumo,Unidad,Cantidad_entrada,Costo_unitario,Vida_util_dias,Fecha_vencimiento,Ubicación,Lote_ID,Stock_actual_lote,Capacidad_utilizada_%,Estado_lote,Observaciones
2021-11-03,2021-11-03,Proveedor A,Pescado blanco,kg,103.81280124446076,9.274635966221876,30,2021-12-03,D1,L189-0085,103.81280124446076,,Abierto,
2021-11-04,2021-11-04,Proveedor A,Fideos,kg,82.19055574927312,20.50242412200733,34,2021-12-08,E2,L174-0043,82.19055574927312,,Abierto,
2021-11-06,2021-11-06,Proveedor A,Limón,ml,113.58437933970163,18.873619477948502,29,2021-12-05,D2,L173-0022,113.58437933970163,,Abierto,
2021-11-07,2021-11-07,Proveedor A,Papa amarilla,kg,93.49683360169159,23.7231496291389,37,2021-12-14,B1,L057-0096,93.49683360169159,,Abierto,
2021-11-07,2021-11-07,Proveedor A,Pollo entero,kg,88.48955598735367,7.808029801039245,21,2021-11-28,A2,L162-0214,88.48955598735367,,Abierto,
2021-11-07,2021-11-07,Proveedor A,Pollo desmenuzado,kg,107.75209087209304,24.838323165000673,24,2021-12-01,A3,L701-0021,107.75209087209304,,Abierto,
2021-11-09,2021-11-09,Proveedor A,Carne de res,kg,116.53585048263506,7.357724682984735,30,2021-12-09,A1,L595-0115,116.53585048263506,,Abierto,
2021-11-09,2021-11-09,Proveedor A,Arroz,kg,89.9892313779782,21.551174120069735,31,2021-12-10,E1,L441-0081,89.9892313779782,,Abierto,
2021-11-10,2021-11-10,Proveedor A,Papa blanca,kg,84.53826401305108,5.3690420591209564,32,2021-12-12,B2,L336-0108,84.53826401305108,,Abierto,
2021-11-11,2021-11-11,Proveedor A,Pollo entero,kg,102.31199023342577,5.599042147273286,20,2021-12-01,A2,L162-0215,102.31199023342577,,Abierto,
2021-11-15,2021-11-15,Proveedor A,Pescado blanco,kg,92.16704308022638,19.12601339037665,23,2021-12-08,D1,L189-0086,92.16704308022638,,Abierto,
2021-11-16,2021-11-16,Proveedor A,Pollo entero,kg,115.61073753168944,20.077227270021034,31,2021-12-17,A2,L162-0216,115.61073753168944,,Abierto,
2021-11-17,2021-11-17,Proveedor A,Papa amarilla,kg,99.92724377981432,20.13710709133606,25,2021-12-12,B1,L057-0097,99.92724377981432,,Abierto,
2021-11-18,2021-11-18,Proveedor A,Carne de res,kg,117.62202320708366,15.496021932999628,39,2021-12-27,A1,L595-0116,117.62202320708366,,Abierto,
2021-11-18,2021-11-18,Proveedor A,Cebolla roja,kg,115.5350777223295,14.373784835071547,23,2021-12-11,C1,L875-0044,115.5350777223295,,Abierto,
2021-11-18,2021-11-18,Proveedor A,Papa blanca,kg,90.25258259997484,19.676570964589892,31,2021-12-19,B2,L336-0109,90.25258259997484,,Abierto,
2021-11-18,2021-11-18,Proveedor A,Ensalada,kg,87.26551197181826,8.027068936206433,31,2021-12-19,C2,L281-0056,87.26551197181826,,Abierto,
2021-11-21,2021-11-21,Proveedor A,Arroz,kg,111.03798577263166,14.890705654990752,39,2021-12-30,E1,L441-0082,111.03798577263166,,Abierto,
2021-11-22,2021-11-22,Proveedor A,Pollo entero,kg,96.45258605772364,19.146765046579144,30,2021-12-22,A2,L162-0217,96.45258605772364,,Abierto,
2021-11-25,2021-11-25,Proveedor A,Fideos,kg,99.79764000847672,5.402363573746342,25,2021-12-20,E2,L174-0044,99.79764000847672,,Abierto,
2021-11-26,2021-11-26,Proveedor A,Pollo entero,kg,111.53100054067515,6.360610559270448,20,2021-12-16,A2,L162-0218,111.53100054067515,,Abierto,
2021-11-26,2021-11-26,Proveedor A,Papa blanca,kg,91.60215516796634,22.74410443047161,23,2021-12-19,B2,L336-0110,91.60215516796634,,Abierto,
2021-11-27,2021-11-27,Proveedor A,Papa amarilla,kg,92.3345297553378,24.259876636533928,26,2021-12-23,B1,L057-0098,92.3345297553378,,Abierto,
2021-11-27,2021-11-27,Proveedor A,Pescado blanco,kg,105.84988189203531,8.903876646266403,25,2021-12-22,D1,L189-0087,105.84988189203531,,Abierto,
2021-11-28,2021-11-28,Proveedor A,Carne de res,kg,101.15268925792824,8.462005614652615,28,2021-12-26,A1,L595-0117,101.15268925792824,,Abierto,
2021-11-28,2021-11-28,Proveedor A,Huevo,kg,94.42130973380748,11.812866957710867,30,2021-12-28,C4,L212-0017,94.42130973380748,,Abierto,
2021-11-30,2021-11-30,Proveedor A,Pollo entero,kg,84.36959301087171,12.022144729169973,37,2022-01-06,A2,L162-0219,84.36959301087171,,Abierto,
2021-12-02,2021-12-02,Proveedor A,Ensalada,kg,91.80822805534264,19.49623597189954,29,2021-12-31,C2,L281-0057,91.80822805534264,,Abierto,
2021-12-03,2021-12-03,Proveedor A,Arroz,kg,86.79545658637609,10.432747654024029,31,2022-01-03,E1,L441-0083,86.79545658637609,,Abierto,
2021-12-04,2021-12-04,Proveedor A,Pollo entero,kg,108.02728355254015,10.37241574160397,33,2022-01-06,A2,L162-0220,108.02728355254015,,Abierto,
2021-12-04,2021-12-04,Proveedor A,Papa blanca,kg,108.75033753927859,12.346451165677276,38,2022-01-11,B2,L336-0111,108.75033753927859,,Abierto,
2021-12-05,2021-12-05,Proveedor A,Papa amarilla,kg,115.35026401578203,23.109316227827968,32,2022-01-06,B1,L057-0099,115.35026401578203,,Abierto,
2021-12-06,2021-12-06,Proveedor A,Carne de res,kg,91.5218311493046,14.370038687249174,21,2021-12-27,A1,L595-0118,91.5218311493046,,Abierto,
2021-12-08,2021-12-08,Proveedor A,Pollo entero,kg,109.67521330782964,18.88870282537741,25,2022-01-02,A2,L162-0221,109.67521330782964,,Abierto,
2021-12-08,2021-12-08,Proveedor A,Pescado blanco,kg,93.97343750523535,7.3363120693321715,23,2021-12-31,D1,L189-0088,93.97343750523535,,Abierto,
2021-12-12,2021-12-12,Proveedor A,Pollo entero,kg,113.36960808337417,15.022497590727276,32,2022-01-13,A2,L162-0222,113.36960808337417,,Abierto,
2021-12-12,2021-12-12,Proveedor A,Papa blanca,kg,109.98435263346266,24.471636238699208,29,2022-01-10,B2,L336-0112,109.98435263346266,,Abierto,
2021-12-12,2021-12-12,Proveedor A,Arroz,kg,103.90489101772111,15.170632132226045,29,2022-01-10,E1,L441-0084,103.90489101772111,,Abierto,
2021-12-13,2021-12-13,Proveedor A,Carne de res,kg,86.31089681782387,14.470164626771309,39,2022-01-21,A1,L595-0119,86.31089681782387,,Abierto,
2021-12-13,2021-12-13,Proveedor A,Cebolla roja,kg,117.16600728982287,15.872275529818825,27,2022-01-09,C1,L875-0045,117.16600728982287,,Abierto,
2021-12-17,2021-12-17,Proveedor A,Papa amarilla,kg,118.92611705622127,15.932809514115988,38,2022-01-24,B1,L057-0100,118.92611705622127,,Abierto,
2021-12-17,2021-12-17,Proveedor A,Fideos,kg,83.74721770744914,24.250859675882612,34,2022-01-20,E2,L174-0045,83.74721770744914,,Abierto,
2021-12-19,2021-12-19,Proveedor A,Pollo entero,kg,96.17478720437828,14.04938955136766,35,2022-01-23,A2,L162-0223,96.17478720437828,,Abierto,
2021-12-19,2021-12-19,Proveedor A,Ensalada,kg,90.38498630618624,15.337914639396493,31,2022-01-19,C2,L281-0058,90.38498630618624,,Abierto,
2021-12-19,2021-12-19,Proveedor A,Pescado blanco,kg,85.65217861194556,12.27801265692337,26,2022-01-14,D1,L189-0089,85.65217861194556,,Abierto,
2021-12-21,2021-12-21,Proveedor A,Carne de res,kg,94.75636523876803,12.216837167783241,27,2022-01-17,A1,L595-0120,94.75636523876803,,Abierto,
2021-12-24,2021-12-24,Proveedor A,Pollo entero,kg,115.31812013011077,9.45918358204688,26,2022-01-19,A2,L162-0224,115.31812013011077,,Abierto,
2021-12-24,2021-12-24,Proveedor A,Papa blanca,kg,102.25164818860097,11.93506085698635,37,2022-01-30,B2,L336-0113,102.25164818860097,,Abierto,
2021-12-27,2021-12-27,Proveedor A,Arroz,kg,99.94873556136974,12.247505047693274,29,2022-01-25,E1,L441-0085,99.94873556136974,,Abierto,
2021-12-29,2021-12-29,Proveedor A,Pollo entero,kg,86.91728349699868,13.070396389279928,25,2022-01-23,A2,L162-0225,86.91728349699868,,Abierto,
2021-12-30,2021-12-30,Proveedor A,Carne de res,kg,98.61795935819572,19.73531949065719,26,2022-01-25,A1,L595-0121,98.61795935819572,,Abierto,
2021-12-30,2021-12-30,Proveedor A,Pescado blanco,kg,97.74367081674103,22.993565460123545,35,2022-02-03,D1,L189-0090,97.74367081674103,,Abierto,
2021-12-30,2021-12-30,Proveedor A,Limón,ml,102.05391063785997,8.305493112364717,39,2022-02-07,D2,L173-0023,102.05391063785997,,Abierto,
2021-12-31,2021-12-31,Proveedor A,Papa amarilla,kg,99.95210727794236,15.701659826882786,20,2022-01-20,B1,L057-0101,99.95210727794236,,Abierto,
2022-01-03,2022-01-03,Proveedor A,Pollo entero,kg,110.27814545867727,16.686222740019073,25,2022-01-28,A2,L162-0226,110.27814545867727,,Abierto,
2022-01-03,2022-01-03,Proveedor A,Papa blanca,kg,104.31471693811278,12.909089005982828,24,2022-01-27,B2,L336-0114,104.31471693811278,,Abierto,
2022-01-03,2022-01-03,Proveedor A,Pollo desmenuzado,kg,111.50113060431083,11.053238489743116,21,2022-01-24,A3,L701-0022,111.50113060431083,,Abierto,
2022-01-05,2022-01-05,Proveedor A,Ensalada,kg,96.96134145113496,6.985855875605176,32,2022-02-06,C2,L281-0059,96.96134145113496,,Abierto,
2022-01-05,2022-01-05,Proveedor A,Queso fresco,kg,103.95783316536428,12.19003282401854,20,2022-01-25,C6,L298-0008,103.95783316536428,,Abierto,
2022-01-07,2022-01-07,Proveedor A,Carne de res,kg,108.48329448403771,6.315416570981494,22,2022-01-29,A1,L595-0122,108.48329448403771,,Abierto,
2022-01-07,2022-01-07,Proveedor A,Espinaca,kg,117.25083008489392,15.211081155599992,22,2022-01-29,C5,L746-0015,117.25083008489392,,Abierto,
2022-01-08,2022-01-08,Proveedor A,Pollo entero,kg,91.91387969179343,5.150696314231416,28,2022-02-05,A2,L162-0227,91.91387969179343,,Abierto,
2022-01-09,2022-01-09,Proveedor A,Papa amarilla,kg,99.763483297014,17.165897748481946,34,2022-02-12,B1,L057-0102,99.763483297014,,Abierto,
2022-01-09,2022-01-09,Proveedor A,Arroz,kg,97.44413223984672,10.762808446267023,35,2022-02-13,E1,L441-0086,97.44413223984672,,Abierto,
2022-01-09,2022-01-09,Proveedor A,Fideos,kg,92.74717377356927,12.030946716920521,28,2022-02-06,E2,L174-0046,92.74717377356927,,Abierto,
2022-01-10,2022-01-10,Proveedor A,Pescado blanco,kg,104.37349212210096,13.263936403100328,22,2022-02-01,D1,L189-0091,104.37349212210096,,Abierto,
2022-01-11,2022-01-11,Proveedor A,Cebolla roja,kg,112.82467759955021,14.158383109105326,23,2022-02-03,C1,L875-0046,112.82467759955021,,Abierto,
2022-01-12,2022-01-12,Proveedor A,Pollo entero,kg,116.02797535778711,21.782760583837696,30,2022-02-11,A2,L162-0228,116.02797535778711,,Abierto,
2022-01-12,2022-01-12,Proveedor A,Papa blanca,kg,80.14564962333962,17.961422662296336,28,2022-02-09,B2,L336-0115,80.14564962333962,,Abierto,
2022-01-17,2022-01-17,Proveedor A,Carne de res,kg,106.66971078146068,15.446596763443768,31,2022-02-17,A1,L595-0123,106.66971078146068,,Abierto,
2022-01-18,2022-01-18,Proveedor A,Pollo entero,kg,97.42107841017219,5.870784855443791,22,2022-02-09,A2,L162-0229,97.42107841017219,,Abierto,
2022-01-20,2022-01-20,Proveedor A,Papa amarilla,kg,88.5438955960716,13.426602275976478,34,2022-02-23,B1,L057-0103,88.5438955960716,,Abierto,
2022-01-21,2022-01-21,Proveedor A,Papa blanca,kg,87.16492103432459,19.377486408848778,35,2022-02-25,B2,L336-0116,87.16492103432459,,Abierto,
2022-01-22,2022-01-22,Proveedor A,Pollo entero,kg,92.01101927340045,12.94480266127962,29,2022-02-20,A2,L162-0230,92.01101927340045,,Abierto,
2022-01-22,2022-01-22,Proveedor A,Arroz,kg,94.4306516531876,24.877772946596025,33,2022-02-24,E1,L441-0087,94.4306516531876,,Abierto,
2022-01-23,2022-01-23,Proveedor A,Pescado blanco,kg,100.39220222848454,5.642777681763036,37,2022-03-01,D1,L189-0092,100.39220222848454,,Abierto,
2022-01-24,2022-01-24,Proveedor A,Ensalada,kg,96.92909327291773,10.469641645573235,35,2022-02-28,C2,L281-0060,96.92909327291773,,Abierto,
2022-01-27,2022-01-27,Proveedor A,Carne de res,kg,106.470588144744,18.471763021596097,36,2022-03-04,A1,L595-0124,106.470588144744,,Abierto,
2022-01-27,2022-01-27,Proveedor A,Pollo entero,kg,119.74350602973644,20.08218672206642,29,2022-02-25,A2,L162-0231,119.74350602973644,,Abierto,
2022-01-29,2022-01-29,Proveedor A,Huevo,kg,109.17420936523608,13.324103625337678,27,2022-02-25,C4,L212-0018,109.17420936523608,,Abierto,
2022-01-30,2022-01-30,Proveedor A,Papa blanca,kg,97.30091677755648,18.209113403516646,39,2022-03-10,B2,L336-0117,97.30091677755648,,Abierto,
2022-01-31,2022-01-31,Proveedor A,Papa amarilla,kg,112.47781333709408,23.031182613934867,25,2022-02-25,B1,L057-0104,112.47781333709408,,Abierto,
2022-02-03,2022-02-03,Proveedor A,Pollo entero,kg,112.39369272113146,6.5557650550112285,20,2022-02-23,A2,L162-0232,112.39369272113146,,Abierto,
2022-02-03,2022-02-03,Proveedor A,Fideos,kg,98.55290611049458,7.8680933354328175,20,2022-02-23,E2,L174-0047,98.55290611049458,,Abierto,
2022-02-04,2022-02-04,Proveedor A,Arroz,kg,115.74754679249864,18.21658377519151,26,2022-03-02,E1,L441-0088,115.74754679249864,,Abierto,
2022-02-06,2022-02-06,Proveedor A,Carne de res,kg,98.48488530414063,14.420164554903751,21,2022-02-27,A1,L595-0125,98.48488530414063,,Abierto,
2022-02-07,2022-02-07,Proveedor A,Pescado blanco,kg,118.75256813432269,14.453747272816017,33,2022-03-12,D1,L189-0093,118.75256813432269,,Abierto,
2022-02-09,2022-02-09,Proveedor A,Pollo entero,kg,108.58696883755447,20.840628234899537,34,2022-03-15,A2,L162-0233,108.58696883755447,,Abierto,
2022-02-09,2022-02-09,Proveedor A,Papa blanca,kg,102.12093680907384,24.385208552205967,38,2022-03-19,B2,L336-0118,102.12093680907384,,Abierto,
2022-02-10,2022-02-10,Proveedor A,Cebolla roja,kg,113.49710017772104,21.50101795999215,36,2022-03-18,C1,L875-0047,113.49710017772104,,Abierto,
2022-02-13,2022-02-13,Proveedor A,Ensalada,kg,104.86932244690598,20.33452672905051,35,2022-03-20,C2,L281-0061,104.86932244690598,,Abierto,
2022-02-14,2022-02-14,Proveedor A,Papa amarilla,kg,80.0827556573736,14.30018651591327,34,2022-03-20,B1,L057-0105,80.0827556573736,,Abierto,
2022-02-14,2022-02-14,Proveedor A,Pollo entero,kg,108.2718273623984,17.132639980358327,36,2022-03-22,A2,L162-0234,108.2718273623984,,Abierto,
2022-02-16,2022-02-16,Proveedor A,Carne de res,kg,95.46296731449266,18.962973095464694,31,2022-03-19,A1,L595-0126,95.46296731449266,,Abierto,
2022-02-19,2022-02-19,Proveedor A,Pollo entero,kg,99.11241231824235,16.857664794276413,21,2022-03-12,A2,L162-0235,99.11241231824235,,Abierto,
2022-02-19,2022-02-19,Proveedor A,Papa blanca,kg,92.57356433574884,18.136392947720793,38,2022-03-29,B2,L336-0119,92.57356433574884,,Abierto,
2022-02-19,2022-02-19,Proveedor A,Arroz,kg,113.48747252169777,8.035587027464125,31,2022-03-22,E1,L441-0089,113.48747252169777,,Abierto,
2022-02-20,2022-02-20,Proveedor A,Limón,ml,93.42047048223966,14.004298049400827,39,2022-03-31,D2,L173-0024,93.42047048223966,,Abierto,
2022-02-21,2022-02-21,Proveedor A,Pescado blanco,kg,117.07233518703876,20.39585558605899,23,2022-03-16,D1,L189-0094,117.07233518703876,,Abierto,
2022-02-22,2022-02-22,Proveedor A,Papa amarilla,kg,81.97240851593833,8.811059550184408,34,2022-03-28,B1,L057-0106,81.97240851593833,,Abierto,
2022-02-23,2022-02-23,Proveedor A,Pollo entero,kg,113.16275688239244,11.637321043963126,31,2022-03-26,A2,L162-0236,113.16275688239244,,Abierto,
2022-02-25,2022-02-25,Proveedor A,Carne de res,kg,94.66007849426671,10.835722187735431,31,2022-03-28,A1,L595-0127,94.66007849426671,,Abierto,
2022-02-27,2022-02-27,Proveedor A,Fideos,kg,118.13265398829088,7.540482624566886,31,2022-03-30,E2,L174-0048,118.13265398829088,,Abierto,
2022-02-28,2022-02-28,Proveedor A,Papa blanca,kg,81.20567058833474,21.761078966571965,38,2022-04-07,B2,L336-0120,81.20567058833474,,Abierto,
2022-03-02,2022-03-02,Proveedor A,Pollo entero,kg,98.82454285495943,17.857770197450314,39,2022-04-10,A2,L162-0237,98.82454285495943,,Abierto,
2022-03-04,2022-03-04,Proveedor A,Papa amarilla,kg,106.13818979194063,15.6434323837379,26,2022-03-30,B1,L057-0107,106.13818979194063,,Abierto,
2022-03-05,2022-03-05,Proveedor A,Pollo desmenuzado,kg,112.49681852866665,14.727288369666452,27,2022-04-01,A3,L701-0023,112.49681852866665,,Abierto,
2022-03-06,2022-03-06,Proveedor A,Carne de res,kg,119.34213845131174,13.20289358364182,26,2022-04-01,A1,L595-0128,119.34213845131174,,Abierto,
2022-03-06,2022-03-06,Proveedor A,Pollo entero,kg,93.73077428656549,11.400366299438495,30,2022-04-05,A2,L162-0238,93.73077428656549,,Abierto,
2022-03-06,2022-03-06,Proveedor A,Ensalada,kg,96.50315828802015,19.746275892510642,20,2022-03-26,C2,L281-0062,96.50315828802015,,Abierto,
2022-03-06,2022-03-06,Proveedor A,Arroz,kg,103.7903952051474,15.641057023695236,30,2022-04-05,E1,L441-0090,103.7903952051474,,Abierto,
2022-03-07,2022-03-07,Proveedor A,Papa blanca,kg,82.33543454680074,9.69838089450327,31,2022-04-07,B2,L336-0121,82.33543454680074,,Abierto,
2022-03-08,2022-03-08,Proveedor A,Pescado blanco,kg,81.83403859573465,9.494309345576834,29,2022-04-06,D1,L189-0095,81.83403859573465,,Abierto,
2022-03-09,2022-03-09,Proveedor A,Cebolla roja,kg,84.43976213490433,19.038154847584156,35,2022-04-13,C1,L875-0048,84.43976213490433,,Abierto,
2022-03-10,2022-03-10,Proveedor A,Pollo entero,kg,97.33597200522806,16.29936806508826,20,2022-03-30,A2,L162-0239,97.33597200522806,,Abierto,
2022-03-13,2022-03-13,Proveedor A,Papa amarilla,kg,109.58880082002729,13.911443339140375,37,2022-04-19,B1,L057-0108,109.58880082002729,,Abierto,
2022-03-13,2022-03-13,Proveedor A,Papa blanca,kg,103.16041179358349,11.942978925124377,27,2022-04-09,B2,L336-0122,103.16041179358349,,Abierto,
2022-03-14,2022-03-14,Proveedor A,Pollo entero,kg,102.96667705512054,8.52523916165621,37,2022-04-20,A2,L162-0240,102.96667705512054,,Abierto,
2022-03-15,2022-03-15,Proveedor A,Carne de res,kg,81.12966619846155,13.213419328773195,26,2022-04-10,A1,L595-0129,81.12966619846155,,Abierto,
2022-03-15,2022-03-15,Proveedor A,Arroz,kg,114.830645337106,15.022034007631504,30,2022-04-14,E1,L441-0091,114.830645337106,,Abierto,
2022-03-17,2022-03-17,Proveedor A,Pescado blanco,kg,99.55196749816035,20.23152655114287,37,2022-04-23,D1,L189-0096,99.55196749816035,,Abierto,
2022-03-19,2022-03-19,Proveedor A,Pollo entero,kg,118.1710688233282,20.962993618618697,33,2022-04-21,A2,L162-0241,118.1710688233282,,Abierto,
2022-03-22,2022-03-22,Proveedor A,Carne de res,kg,83.31573417376157,6.57951988476473,27,2022-04-18,A1,L595-0130,83.31573417376157,,Abierto,
2022-03-22,2022-03-22,Proveedor A,Ensalada,kg,108.39848322470883,23.07205371287468,22,2022-04-13,C2,L281-0063,108.39848322470883,,Abierto,
2022-03-24,2022-03-24,Proveedor A,Papa blanca,kg,116.25178785626073,17.51035131952471,37,2022-04-30,B2,L336-0123,116.25178785626073,,Abierto,
2022-03-26,2022-03-26,Proveedor A,Papa amarilla,kg,118.62839326955591,17.43855718555493,36,2022-05-01,B1,L057-0109,118.62839326955591,,Abierto,
2022-03-26,2022-03-26,Proveedor A,Pollo entero,kg,99.34249544503884,24.34494365131354,22,2022-04-17,A2,L162-0242,99.34249544503884,,Abierto,
2022-03-27,2022-03-27,Proveedor A,Fideos,kg,98.52061311570377,23.663663226007333,31,2022-04-27,E2,L174-0049,98.52061311570377,,Abierto,
2022-03-29,2022-03-29,Proveedor A,Cebolla roja,kg,115.82952152353027,21.496440984140413,32,2022-04-30,C1,L875-0049,115.82952152353027,,Abierto,
2022-03-29,2022-03-29,Proveedor A,Pescado blanco,kg,119.1368429717707,9.042127240831906,25,2022-04-23,D1,L189-0097,119.1368429717707,,Abierto,
2022-03-30,2022-03-30,Proveedor A,Carne de res,kg,89.60575237746522,17.389277836690155,28,2022-04-27,A1,L595-0131,89.60575237746522,,Abierto,
2022-03-30,2022-03-30,Proveedor A,Pollo entero,kg,106.16263045116673,21.427394064132606,30,2022-04-29,A2,L162-0243,106.16263045116673,,Abierto,
2022-03-31,2022-03-31,Proveedor A,Arroz,kg,105.03945395135503,14.985883539215132,34,2022-05-04,E1,L441-0092,105.03945395135503,,Abierto,
2022-04-05,2022-04-05,Proveedor A,Pollo entero,kg,83.66958803336802,18.25346531820241,36,2022-05-11,A2,L162-0244,83.66958803336802,,Abierto,
2022-04-05,2022-04-05,Proveedor A,Papa blanca,kg,110.36853351203287,16.71704979871518,25,2022-04-30,B2,L336-0124,110.36853351203287,,Abierto,
2022-04-06,2022-04-06,Proveedor A,Limón,ml,105.46505636548387,10.734855447694912,22,2022-04-28,D2,L173-0025,105.46505636548387,,Abierto,
2022-04-08,2022-04-08,Proveedor A,Carne de res,kg,102.21187451411924,6.9173250361199035,29,2022-05-07,A1,L595-0132,102.21187451411924,,Abierto,
2022-04-08,2022-04-08,Proveedor A,Papa amarilla,kg,87.56207716114693,7.225231786381789,37,2022-05-15,B1,L057-0110,87.56207716114693,,Abierto,
2022-04-08,2022-04-08,Proveedor A,Pollo entero,kg,115.33658182266464,16.263524396501992,31,2022-05-09,A2,L162-0245,115.33658182266464,,Abierto,
2022-04-08,2022-04-08,Proveedor A,Huevo,kg,117.37142978993388,21.17675478702758,34,2022-05-12,C4,L212-0019,117.37142978993388,,Abierto,
2022-04-14,2022-04-14,Proveedor A,Ensalada,kg,90.3407737497887,19.29650691380555,20,2022-05-04,C2,L281-0064,90.3407737497887,,Abierto,
2022-04-15,2022-04-15,Proveedor A,Pollo entero,kg,97.18941405624412,20.02017914857104,20,2022-05-05,A2,L162-0246,97.18941405624412,,Abierto,
2022-04-15,2022-04-15,Proveedor A,Pescado blanco,kg,105.34649238636021,11.92256103071363,36,2022-05-21,D1,L189-0098,105.34649238636021,,Abierto,
2022-04-15,2022-04-15,Proveedor A,Espinaca,kg,99.05453442865786,15.23910825404748,25,2022-05-10,C5,L746-0016,99.05453442865786,,Abierto,
2022-04-16,2022-04-16,Proveedor A,Arroz,kg,107.22796451984959,24.24260652428911,28,2022-05-14,E1,L441-0093,107.22796451984959,,Abierto,
2022-04-17,2022-04-17,Proveedor A,Papa blanca,kg,114.06980999286841,15.965673922996164,29,2022-05-16,B2,L336-0125,114.06980999286841,,Abierto,
2022-04-18,2022-04-18,Proveedor A,Carne de res,kg,84.58544815711213,10.49528088732037,36,2022-05-24,A1,L595-0133,84.58544815711213,,Abierto,
2022-04-18,2022-04-18,Proveedor A,Papa amarilla,kg,98.03658286175285,8.483820236851772,32,2022-05-20,B1,L057-0111,98.03658286175285,,Abierto,
2022-04-20,2022-04-20,Proveedor A,Pollo entero,kg,116.83707820415057,15.79687176108845,24,2022-05-14,A2,L162-0247,116.83707820415057,,Abierto,
2022-04-21,2022-04-21,Proveedor A,Fideos,kg,87.37941191691017,22.419401819727163,37,2022-05-28,E2,L174-0050,87.37941191691017,,Abierto,
2022-04-25,2022-04-25,Proveedor A,Carne de res,kg,105.9966243779331,21.218389860147255,38,2022-06-02,A1,L595-0134,105.9966243779331,,Abierto,
2022-04-25,2022-04-25,Proveedor A,Pollo entero,kg,100.95056528184156,24.925721571150046,24,2022-05-19,A2,L162-0248,100.95056528184156,,Abierto,
2022-04-28,2022-04-28,Proveedor A,Cebolla roja,kg,96.6878487229599,6.572388667318529,28,2022-05-26,C1,L875-0050,96.6878487229599,,Abierto,
2022-04-28,2022-04-28,Proveedor A,Papa blanca,kg,104.32147525274621,21.524793011337632,30,2022-05-28,B2,L336-0126,104.32147525274621,,Abierto,
2022-04-28,2022-04-28,Proveedor A,Pescado blanco,kg,107.44967044353645,17.276678201835075,25,2022-05-23,D1,L189-0099,107.44967044353645,,Abierto,
2022-04-29,2022-04-29,Proveedor A,Papa amarilla,kg,95.33109164357793,13.4554931327475,25,2022-05-24,B1,L057-0112,95.33109164357793,,Abierto,
2022-05-01,2022-05-01,Proveedor A,Pollo entero,kg,118.34558792655737,12.50312925456223,30,2022-05-31,A2,L162-0249,118.34558792655737,,Abierto,
2022-05-01,2022-05-01,Proveedor A,Arroz,kg,102.10193967444611,8.84984170072773,29,2022-05-30,E1,L441-0094,102.10193967444611,,Abierto,
2022-05-02,2022-05-02,Proveedor A,Ensalada,kg,85.31520305800929,15.77767085437654,23,2022-05-25,C2,L281-0065,85.31520305800929,,Abierto,
2022-05-04,2022-05-04,Proveedor A,Pollo desmenuzado,kg,85.73254358145587,24.97593412230778,33,2022-06-06,A3,L701-0024,85.73254358145587,,Abierto,
2022-05-05,2022-05-05,Proveedor A,Carne de res,kg,94.3449931067746,11.5866809723543,31,2022-06-05,A1,L595-0135,94.3449931067746,,Abierto,
2022-05-05,2022-05-05,Proveedor A,Pollo entero,kg,114.28340526919823,8.322628198146607,36,2022-06-10,A2,L162-0250,114.28340526919823,,Abierto,
2022-05-07,2022-05-07,Proveedor A,Papa blanca,kg,86.27189926308922,21.80236500977608,31,2022-06-07,B2,L336-0127,86.27189926308922,,Abierto,
2022-05-09,2022-05-09,Proveedor A,Papa amarilla,kg,107.35948423320252,17.623851112190486,39,2022-06-17,B1,L057-0113,107.35948423320252,,Abierto,
2022-05-11,2022-05-11,Proveedor A,Pollo entero,kg,92.92710129113264,10.910142214094448,34,2022-06-14,A2,L162-0251,92.92710129113264,,Abierto,
2022-05-11,2022-05-11,Proveedor A,Pescado blanco,kg,91.18797477283563,10.642457743434402,29,2022-06-09,D1,L189-0100,91.18797477283563,,Abierto,
2022-05-13,2022-05-13,Proveedor A,Arroz,kg,84.22785030104401,10.124067010507858,23,2022-06-05,E1,L441-0095,84.22785030104401,,Abierto,
2022-05-13,2022-05-13,Proveedor A,Fideos,kg,104.71920211138632,10.325012668437815,38,2022-06-20,E2,L174-0051,104.71920211138632,,Abierto,
2022-05-14,2022-05-14,Proveedor A,Carne de res,kg,105.17687461891114,11.014611900943986,27,2022-06-10,A1,L595-0136,105.17687461891114,,Abierto,
2022-05-16,2022-05-16,Proveedor A,Pollo entero,kg,97.25637338253186,24.820870617229787,20,2022-06-05,A2,L162-0252,97.25637338253186,,Abierto,
2022-05-16,2022-05-16,Proveedor A,Papa blanca,kg,82.59891909251665,18.460318210374986,21,2022-06-06,B2,L336-0128,82.59891909251665,,Abierto,
2022-05-18,2022-05-18,Proveedor A,Ensalada,kg,96.2789141020749,16.58643451716019,39,2022-06-26,C2,L281-0066,96.2789141020749,,Abierto,
2022-05-21,2022-05-21,Proveedor A,Papa amarilla,kg,103.81011572259573,24.21291801774805,33,2022-06-23,B1,L057-0114,103.81011572259573,,Abierto,
2022-05-21,2022-05-21,Proveedor A,Pollo entero,kg,111.63710297724538,12.11793874643284,28,2022-06-18,A2,L162-0253,111.63710297724538,,Abierto,
