id_reg,fecha,id_insumo,id_lote,unidad,id_almacen,id_ubicacion,stock_utilizable,stock_vencido,stock_total,stock_minimo,Alerta_stock_mínimo,Capacidad_total_kg,Capacidad_usada_%,fecha_vencimiento,capacidad_kg,espacio_usado_kg
8172,2024-06-25,114,COMPRA-20240618-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-06,,
8173,2024-06-25,102,COMPRA-20240619-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-07,,
8174,2024-06-25,116,COMPRA-20240619-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-09,,
8175,2024-06-25,117,COMPRA-20240619-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-06-11,,
8176,2024-06-25,117,COMPRA-20240619-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-23,,
8177,2024-06-25,102,COMPRA-20240619-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-08,,
8178,2024-06-25,105,COMPRA-20240621-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-26,,
8179,2024-06-25,105,COMPRA-20240622-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-18,,
8180,2024-06-25,115,COMPRA-20240622-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-04-19,,
8181,2024-06-25,109,COMPRA-20240622-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-05,,
8182,2024-06-25,111,COMPRA-20240623-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-12-17,,
8183,2024-06-25,112,COMPRA-20240623-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-19,,
8184,2024-06-25,115,COMPRA-20240623-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-11-24,,
8185,2024-06-25,115,COMPRA-20240623-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2025-02-14,,
8186,2024-06-26,117,COMPRA-20240618-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-19,,
8187,2024-06-26,117,COMPRA-20240618-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-01-12,,
8188,2024-06-26,117,COMPRA-20240618-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-07,,
8189,2024-06-26,117,COMPRA-20240619-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-17,,
8190,2024-06-26,117,COMPRA-20240619-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-01-05,,
8191,2024-06-26,117,COMPRA-20240619-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-18,,
8192,2024-06-26,117,COMPRA-20240619-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-07,,
8193,2024-06-26,117,COMPRA-20240620-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-09-21,,
8194,2024-06-26,117,COMPRA-20240620-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-21,,
8195,2024-06-26,108,COMPRA-20240620-108,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-02,,
8196,2024-06-26,117,COMPRA-20240620-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-29,,
8197,2024-06-26,117,COMPRA-20240620-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-02,,
8198,2024-06-26,116,COMPRA-20240622-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-21,,
8199,2024-06-26,111,COMPRA-20240622-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-01-03,,
8200,2024-06-26,115,COMPRA-20240622-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-12-30,,
8201,2024-06-26,115,COMPRA-20240623-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-01-10,,
8202,2024-06-26,115,COMPRA-20240624-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-12-17,,
8203,2024-06-27,117,COMPRA-20240619-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-09,,
8204,2024-06-27,108,COMPRA-20240619-108,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-08,,
8205,2024-06-27,117,COMPRA-20240620-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-23,,
8206,2024-06-27,112,COMPRA-20240620-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-16,,
8207,2024-06-27,116,COMPRA-20240621-116,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-09-08,,
8208,2024-06-27,117,COMPRA-20240621-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-01-18,,
8209,2024-06-27,117,COMPRA-20240621-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-08,,
8210,2024-06-27,117,COMPRA-20240621-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-22,,
8211,2024-06-27,117,COMPRA-20240621-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-02,,
8212,2024-06-27,116,COMPRA-20240621-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-12,,
8213,2024-06-27,115,COMPRA-20240621-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-09-30,,
8214,2024-06-27,117,COMPRA-20240621-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-12,,
8215,2024-06-27,119,COMPRA-20240622-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-29,,
8216,2024-06-27,103,COMPRA-20240623-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-19,,
8217,2024-06-27,105,COMPRA-20240623-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-12-15,,
8218,2024-06-27,108,COMPRA-20240623-108,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-26,,
8219,2024-06-27,116,COMPRA-20240623-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-13,,
8220,2024-06-27,115,COMPRA-20240624-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-11-07,,
8221,2024-06-27,105,COMPRA-20240624-105,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-06-06,,
8222,2024-06-27,109,COMPRA-20240624-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-14,,
8223,2024-06-27,104,COMPRA-20240625-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-08-14,,
8224,2024-06-27,115,COMPRA-20240625-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-02-06,,
8225,2024-06-28,117,COMPRA-20240620-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-12,,
8226,2024-06-28,117,COMPRA-20240620-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-06-13,,
8227,2024-06-28,117,COMPRA-20240622-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-20,,
8228,2024-06-28,117,COMPRA-20240622-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-13,,
8229,2024-06-28,117,COMPRA-20240622-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-01,,
8230,2024-06-28,117,COMPRA-20240622-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-23,,
8231,2024-06-28,115,COMPRA-20240622-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-04-29,,
8232,2024-06-28,105,COMPRA-20240623-105,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-18,,
8233,2024-06-28,103,COMPRA-20240624-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-13,,
8234,2024-06-28,114,COMPRA-20240624-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-30,,
8235,2024-06-28,109,COMPRA-20240625-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-23,,
8236,2024-06-29,117,COMPRA-20240621-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-05,,
8237,2024-06-29,108,COMPRA-20240621-108,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-05,,
8238,2024-06-29,117,COMPRA-20240621-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-28,,
8239,2024-06-29,117,COMPRA-20240622-117,L,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-27,,
8240,2024-06-29,116,COMPRA-20240623-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-12,,
8241,2024-06-29,119,COMPRA-20240623-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-07-30,,
8242,2024-06-29,109,COMPRA-20240624-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-02-22,,
8243,2024-06-29,119,COMPRA-20240624-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-01-15,,
8244,2024-06-29,109,COMPRA-20240624-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-05,,
8245,2024-06-29,103,COMPRA-20240625-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-01-11,,
8246,2024-06-29,114,COMPRA-20240625-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-21,,
8247,2024-06-29,119,COMPRA-20240625-119,L,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-10-26,,
8248,2024-06-29,115,COMPRA-20240626-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-11-10,,
8249,2024-06-29,109,COMPRA-20240626-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-06,,
8250,2024-06-29,105,COMPRA-20240626-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-01-13,,
8251,2024-06-29,109,COMPRA-20240626-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-12,,
8252,2024-06-30,116,COMPRA-20240622-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-15,,
8253,2024-06-30,117,COMPRA-20240622-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-24,,
8254,2024-06-30,105,COMPRA-20240622-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-24,,
8255,2024-06-30,117,COMPRA-20240622-117,L,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-25,,
8256,2024-06-30,116,COMPRA-20240624-116,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-06,,
8257,2024-06-30,111,COMPRA-20240624-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-09-26,,
8258,2024-06-30,115,COMPRA-20240624-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-11-27,,
8259,2024-06-30,109,COMPRA-20240625-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-30,,
8260,2024-06-30,103,COMPRA-20240626-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-10-12,,
8261,2024-06-30,111,COMPRA-20240626-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-11-02,,
8262,2024-06-30,114,COMPRA-20240626-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-25,,
8263,2024-06-30,113,COMPRA-20240627-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-28,,
8264,2024-06-30,109,COMPRA-20240627-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-01-07,,
8265,2024-06-30,120,COMPRA-20240627-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-03,,
8266,2024-07-01,109,COMPRA-20240623-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-13,,
8267,2024-07-01,103,COMPRA-20240624-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-10-24,,
8268,2024-07-01,111,COMPRA-20240625-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-02-02,,
8269,2024-07-01,106,COMPRA-20240626-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-10,,
8270,2024-07-01,113,COMPRA-20240626-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-24,,
8271,2024-07-01,103,COMPRA-20240627-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-22,,
8272,2024-07-01,104,COMPRA-20240627-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-10-22,,
8273,2024-07-01,103,COMPRA-20240627-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-04,,
8274,2024-07-01,114,COMPRA-20240627-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-02,,
8275,2024-07-01,103,COMPRA-20240628-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-09,,
8276,2024-07-01,103,COMPRA-20240628-103,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-01-20,,
8277,2024-07-01,109,COMPRA-20240628-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-02-04,,
8278,2024-07-01,101,COMPRA-20240629-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-12,,
8279,2024-07-01,101,COMPRA-20240629-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-20,,
8280,2024-07-01,112,COMPRA-20240629-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-05,,
8281,2024-07-02,105,COMPRA-20240624-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-09,,
8282,2024-07-02,103,COMPRA-20240625-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-13,,
8283,2024-07-02,109,COMPRA-20240625-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-27,,
8284,2024-07-02,119,COMPRA-20240626-119,L,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-08-07,,
8285,2024-07-02,101,COMPRA-20240627-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-07,,
8286,2024-07-02,109,COMPRA-20240627-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-01-08,,
8287,2024-07-02,109,COMPRA-20240627-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-01-05,,
8288,2024-07-02,101,COMPRA-20240628-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-08,,
8289,2024-07-02,111,COMPRA-20240628-111,unid,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-09-04,,
8290,2024-07-02,114,COMPRA-20240628-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-01-23,,
8291,2024-07-02,112,COMPRA-20240628-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-13,,
8292,2024-07-02,111,COMPRA-20240629-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-08-17,,
8293,2024-07-02,110,COMPRA-20240630-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-29,,
8294,2024-07-02,112,COMPRA-20240630-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-15,,
8295,2024-07-02,112,COMPRA-20240630-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-10-05,,
8296,2024-07-03,105,COMPRA-20240625-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-12-13,,
8297,2024-07-03,103,COMPRA-20240626-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-04,,
8298,2024-07-03,104,COMPRA-20240626-104,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-11-16,,
8299,2024-07-03,111,COMPRA-20240627-111,unid,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-03-07,,
8300,2024-07-03,101,COMPRA-20240627-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-11,,
8301,2024-07-03,119,COMPRA-20240628-119,L,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2025-03-12,,
8302,2024-07-03,101,COMPRA-20240628-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-11,,
8303,2024-07-03,109,COMPRA-20240628-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-10,,
8304,2024-07-03,101,COMPRA-20240629-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-09-22,,
8305,2024-07-03,103,COMPRA-20240629-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-31,,
8306,2024-07-03,105,COMPRA-20240629-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-08,,
8307,2024-07-03,112,COMPRA-20240629-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-14,,
8308,2024-07-03,114,COMPRA-20240629-114,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-18,,
8309,2024-07-03,113,COMPRA-20240630-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-30,,
8310,2024-07-03,101,COMPRA-20240701-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-16,,
8311,2024-07-03,104,COMPRA-20240701-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-11-29,,
8312,2024-07-03,110,COMPRA-20240701-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-05,,
8313,2024-07-03,110,COMPRA-20240701-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-02-03,,
8314,2024-07-03,112,COMPRA-20240701-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-15,,
8315,2024-07-04,105,COMPRA-20240626-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-12-22,,
8316,2024-07-04,109,COMPRA-20240626-109,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-05,,
8317,2024-07-04,112,COMPRA-20240627-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-17,,
8318,2024-07-04,113,COMPRA-20240628-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-16,,
8319,2024-07-04,106,COMPRA-20240629-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-06-27,,
8320,2024-07-04,113,COMPRA-20240629-113,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-16,,
8321,2024-07-04,101,COMPRA-20240630-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-29,,
8322,2024-07-04,103,COMPRA-20240630-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-23,,
8323,2024-07-04,114,COMPRA-20240630-114,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-01,,
8324,2024-07-04,112,COMPRA-20240630-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-29,,
8325,2024-07-04,101,COMPRA-20240630-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-04,,
8326,2024-07-04,105,COMPRA-20240701-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-14,,
8327,2024-07-04,114,COMPRA-20240701-114,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-11,,
8328,2024-07-04,101,COMPRA-20240702-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-01,,
8329,2024-07-04,110,COMPRA-20240702-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-15,,
8330,2024-07-04,101,COMPRA-20240702-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-12-22,,
8331,2024-07-05,106,COMPRA-20240627-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-21,,
8332,2024-07-05,101,COMPRA-20240628-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-08,,
8333,2024-07-05,107,COMPRA-20240629-107,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2024-09-02,,
8334,2024-07-05,106,COMPRA-20240630-106,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-02-22,,
8335,2024-07-05,101,COMPRA-20240630-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-11-03,,
8336,2024-07-05,106,COMPRA-20240701-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-04-05,,
8337,2024-07-05,112,COMPRA-20240701-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-18,,
8338,2024-07-05,115,COMPRA-20240701-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-11-04,,
8339,2024-07-05,112,COMPRA-20240701-112,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-22,,
8340,2024-07-05,101,COMPRA-20240701-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-14,,
8341,2024-07-05,105,COMPRA-20240701-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-21,,
8342,2024-07-05,105,COMPRA-20240702-105,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-15,,
8343,2024-07-05,112,COMPRA-20240702-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-19,,
8344,2024-07-05,110,COMPRA-20240703-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-16,,
8345,2024-07-05,110,COMPRA-20240703-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-24,,
8346,2024-07-05,110,COMPRA-20240703-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-25,,
8347,2024-07-06,104,COMPRA-20240628-104,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-07-01,,
8348,2024-07-06,106,COMPRA-20240628-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-29,,
8349,2024-07-06,109,COMPRA-20240628-109,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-03-02,,
8350,2024-07-06,120,COMPRA-20240628-120,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-02-17,,
8351,2024-07-06,104,COMPRA-20240629-104,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2025-06-01,,
8352,2024-07-06,103,COMPRA-20240629-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-27,,
8353,2024-07-06,112,COMPRA-20240629-112,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-05-12,,
8354,2024-07-06,120,COMPRA-20240630-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-08-29,,
8355,2024-07-06,107,COMPRA-20240701-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-06-18,,
8356,2024-07-06,101,COMPRA-20240701-101,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-11-24,,
8357,2024-07-06,101,COMPRA-20240702-101,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-12-27,,
8358,2024-07-06,102,COMPRA-20240704-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-05-14,,
8359,2024-07-06,110,COMPRA-20240704-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-03-27,,
8360,2024-07-06,102,COMPRA-20240704-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-06-08,,
8361,2024-07-06,110,COMPRA-20240704-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-07-01,,
8362,2024-07-07,110,COMPRA-20240629-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-09-04,,
8363,2024-07-07,110,COMPRA-20240629-110,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2025-04-10,,
8364,2024-07-07,120,COMPRA-20240629-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-26,,
8365,2024-07-07,107,COMPRA-20240630-107,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2025-02-12,,
8366,2024-07-07,103,COMPRA-20240630-103,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-02-11,,
8367,2024-07-07,113,COMPRA-20240701-113,kg,1,1,0.0,0.0,0.0,0,False,600.0,34.52504157137261,2024-08-08,,
8368,2024-07-07,106,COMPRA-20240702-106,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-09-26,,
8369,2024-07-07,120,COMPRA-20240703-120,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2025-04-25,,
8370,2024-07-07,115,COMPRA-20240704-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-10-21,,
8371,2024-07-07,110,COMPRA-20240705-110,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-12-31,,
8372,2024-07-07,102,COMPRA-20240705-102,kg,1,2,0.0,0.0,0.0,0,False,1600.0,5.061075888543579,2024-10-28,,
8373,2024-07-07,115,COMPRA-20240705-115,kg,1,4,0.0,0.0,0.0,0,False,300.0,23.880198464921587,2025-01-30,,
8374,2024-07-07,115,COMPRA-20240705-115,kg,1,3,0.0,0.0,0.0,0,False,300.0,21.10850144347686,2024-10-25,,
