id_mov,fecha,tipo_mov,id_insumo,unidad,cantidad,id_lote,id_almacen,id_ubicacion,destino_origen,Responsable,Observaciones
32924,2024-03-18,Consumo,117,L,0.34,COMPRA-20240305-117,1,2,Produccion,Sistema,Consumo FIFO para producción
32925,2024-03-18,Consumo,107,kg,3.5999999999999996,COMPRA-20240229-107,1,4,Produccion,Sistema,Consumo FIFO para producción
32926,2024-03-18,Consumo,121,kg,0.4,INIT-21,1,2,Produccion,Sistema,Consumo FIFO para producción
32927,2024-03-18,Consumo,117,L,0.008300234549050545,COMPRA-20240305-117,1,2,Produccion,Sistema,Consumo FIFO para producción
32928,2024-03-18,Consumo,117,L,0.3695716698432637,COMPRA-20240305-117,1,1,Produccion,Sistema,Consumo FIFO para producción
32929,2024-03-18,Consumo,117,L,0.022128095607685805,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
32930,2024-03-18,Consumo,110,kg,1.7999999999999998,COMPRA-20240310-110,1,2,Produccion,Sistema,Consumo FIFO para producción
32931,2024-03-18,Consumo,112,kg,0.6,COMPRA-20240307-112,1,2,Produccion,Sistema,Consumo FIFO para producción
32932,2024-03-18,Consumo,122,kg,0.3,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
32933,2024-03-19,Entrada,105,kg,20.888559691513617,COMPRA-20240311-105,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32934,2024-03-19,Entrada,110,kg,8.298069924550942,COMPRA-20240311-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32935,2024-03-19,Entrada,105,kg,21.078098728791744,COMPRA-20240312-105,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32936,2024-03-19,Entrada,110,kg,12.603223500432815,COMPRA-20240312-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32937,2024-03-19,Entrada,110,kg,1.1932235004328149,COMPRA-20240312-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32938,2024-03-19,Entrada,111,unid,9.275977452046291,COMPRA-20240313-111,1,4,Proveedor,Sistema,Entrada de mercadería por compra
32939,2024-03-19,Entrada,113,kg,5.171207408999228,COMPRA-20240313-113,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32940,2024-03-19,Entrada,116,kg,0.2404466775692467,COMPRA-20240313-116,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32941,2024-03-19,Entrada,113,kg,14.016918887242173,COMPRA-20240314-113,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32942,2024-03-19,Entrada,109,kg,1.8831170578156577,COMPRA-20240314-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32943,2024-03-19,Entrada,109,kg,0.4131170578156577,COMPRA-20240314-109,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32944,2024-03-19,Entrada,103,kg,4.471592211579628,COMPRA-20240315-103,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32945,2024-03-19,Entrada,116,kg,1.1125319393262139,COMPRA-20240315-116,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32946,2024-03-19,Entrada,103,kg,2.911592211579627,COMPRA-20240315-103,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32947,2024-03-19,Entrada,111,unid,90.33494359424105,COMPRA-20240315-111,1,3,Proveedor,Sistema,Entrada de mercadería por compra
32948,2024-03-19,Entrada,116,kg,0.41253193932621374,COMPRA-20240315-116,1,2,Proveedor,Sistema,Entrada de mercadería por compra
32949,2024-03-19,Entrada,111,unid,110.33520961680335,COMPRA-20240316-111,1,4,Proveedor,Sistema,Entrada de mercadería por compra
32950,2024-03-19,Entrada,119,L,3.256450834248956,COMPRA-20240316-119,1,4,Proveedor,Sistema,Entrada de mercadería por compra
32951,2024-03-19,Entrada,105,kg,18.507034522292454,COMPRA-20240317-105,1,1,Proveedor,Sistema,Entrada de mercadería por compra
32952,2024-03-19,Merma,118,L,0.06296101349868605,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
32953,2024-03-19,Merma,121,kg,0.022080296268490042,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32954,2024-03-19,Merma,122,kg,0.02663223470029079,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32955,2024-03-19,Merma,120,kg,0.0002745838760684253,COMPRA-20240226-120,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32956,2024-03-19,Merma,104,kg,0.0001240899956286647,COMPRA-20240227-104,1,4,Almacén,Sistema,Merma diaria por almacenamiento
32957,2024-03-19,Merma,107,kg,0.002741024884732752,COMPRA-20240229-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
32958,2024-03-19,Merma,108,kg,1.1343371838850058e-05,COMPRA-20240306-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32959,2024-03-19,Merma,115,kg,0.0012924946132899801,COMPRA-20240310-115,1,3,Almacén,Sistema,Merma diaria por almacenamiento
32960,2024-03-19,Merma,117,L,0.0013014022138189273,COMPRA-20240306-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
32961,2024-03-19,Merma,112,kg,0.0024393614949292748,COMPRA-20240307-112,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32962,2024-03-19,Merma,114,kg,0.005531708793729903,COMPRA-20240311-114,1,1,Almacén,Sistema,Merma diaria por almacenamiento
32963,2024-03-19,Merma,101,kg,0.02633510524827544,COMPRA-20240310-101,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32964,2024-03-19,Merma,110,kg,0.016057060489282536,COMPRA-20240310-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32965,2024-03-19,Merma,113,kg,0.0077193917141941855,COMPRA-20240311-113,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32966,2024-03-19,Merma,119,L,0.004721127877369655,COMPRA-20240312-119,1,4,Almacén,Sistema,Merma diaria por almacenamiento
32967,2024-03-19,Merma,105,kg,0.03662360494622285,COMPRA-20240315-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32968,2024-03-19,Merma,103,kg,0.0067950662093120015,COMPRA-20240311-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32969,2024-03-19,Merma,111,unid,0.09546847887773026,COMPRA-20240312-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
32970,2024-03-19,Merma,106,kg,3.7674717709928366e-05,COMPRA-20240314-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32971,2024-03-19,Merma,116,kg,0.0007350243559304978,COMPRA-20240314-116,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32972,2024-03-19,Merma,109,kg,0.0009216336362516533,COMPRA-20240315-109,1,2,Almacén,Sistema,Merma diaria por almacenamiento
32973,2024-03-19,Merma,102,kg,0.0025595419812171494,COMPRA-20240316-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
32974,2024-03-19,Consumo,101,kg,7.56,COMPRA-20240310-101,1,2,Produccion,Sistema,Consumo FIFO para producción
32975,2024-03-19,Consumo,102,kg,6.3,COMPRA-20240316-102,1,1,Produccion,Sistema,Consumo FIFO para producción
32976,2024-03-19,Consumo,103,kg,1.68,COMPRA-20240311-103,1,2,Produccion,Sistema,Consumo FIFO para producción
32977,2024-03-19,Consumo,116,kg,0.07131530924863959,COMPRA-20240314-116,1,2,Produccion,Sistema,Consumo FIFO para producción
32978,2024-03-19,Consumo,116,kg,0.2404466775692467,COMPRA-20240313-116,1,2,Produccion,Sistema,Consumo FIFO para producción
32979,2024-03-19,Consumo,116,kg,0.10823801318211368,COMPRA-20240315-116,1,1,Produccion,Sistema,Consumo FIFO para producción
32980,2024-03-19,Consumo,117,L,0.6484483788968298,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
32981,2024-03-19,Consumo,117,L,0.19155162110317014,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
32982,2024-03-19,Consumo,110,kg,0.704551523937368,COMPRA-20240310-110,1,2,Produccion,Sistema,Consumo FIFO para producción
32983,2024-03-19,Consumo,110,kg,8.969627046967094,COMPRA-20240310-110,1,1,Produccion,Sistema,Consumo FIFO para producción
32984,2024-03-19,Consumo,110,kg,1.8896270469670942,COMPRA-20240310-110,1,2,Produccion,Sistema,Consumo FIFO para producción
32985,2024-03-19,Consumo,110,kg,6.468271619428929,COMPRA-20240316-110,1,2,Produccion,Sistema,Consumo FIFO para producción
32986,2024-03-19,Consumo,110,kg,3.217922762699514,COMPRA-20240311-110,1,2,Produccion,Sistema,Consumo FIFO para producción
32987,2024-03-19,Consumo,111,unid,3.3209309912917218,COMPRA-20240312-111,1,4,Produccion,Sistema,Consumo FIFO para producción
32988,2024-03-19,Consumo,111,unid,25.308667061065478,COMPRA-20240314-111,1,4,Produccion,Sistema,Consumo FIFO para producción
32989,2024-03-19,Consumo,111,unid,9.275977452046291,COMPRA-20240313-111,1,4,Produccion,Sistema,Consumo FIFO para producción
32990,2024-03-19,Consumo,111,unid,47.09442449559651,COMPRA-20240315-111,1,3,Produccion,Sistema,Consumo FIFO para producción
32991,2024-03-19,Consumo,112,kg,0.14886330470362566,COMPRA-20240307-112,1,2,Produccion,Sistema,Consumo FIFO para producción
32992,2024-03-19,Consumo,112,kg,0.5878754771695545,COMPRA-20240307-112,1,2,Produccion,Sistema,Consumo FIFO para producción
32993,2024-03-19,Consumo,112,kg,0.5967759298305497,COMPRA-20240308-112,1,1,Produccion,Sistema,Consumo FIFO para producción
32994,2024-03-19,Consumo,112,kg,3.76648528829627,COMPRA-20240309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
32995,2024-03-19,Consumo,117,L,1.275,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
32996,2024-03-19,Consumo,113,kg,0.10263359752986553,COMPRA-20240311-113,1,2,Produccion,Sistema,Consumo FIFO para producción
32997,2024-03-19,Consumo,113,kg,5.171207408999228,COMPRA-20240313-113,1,1,Produccion,Sistema,Consumo FIFO para producción
32998,2024-03-19,Consumo,113,kg,7.926158993470908,COMPRA-20240314-113,1,1,Produccion,Sistema,Consumo FIFO para producción
32999,2024-03-19,Consumo,114,kg,1.1523156299034523,COMPRA-20240311-114,1,1,Produccion,Sistema,Consumo FIFO para producción
33000,2024-03-19,Consumo,114,kg,2.8076843700965477,COMPRA-20240312-114,1,2,Produccion,Sistema,Consumo FIFO para producción
33001,2024-03-19,Consumo,115,kg,1.0215630954490045,COMPRA-20240310-115,1,3,Produccion,Sistema,Consumo FIFO para producción
33002,2024-03-19,Consumo,115,kg,0.7194039842989202,COMPRA-20240310-115,1,4,Produccion,Sistema,Consumo FIFO para producción
33003,2024-03-19,Consumo,115,kg,0.23903292025207534,COMPRA-20240310-115,1,3,Produccion,Sistema,Consumo FIFO para producción
33004,2024-03-19,Consumo,117,L,0.66,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
33005,2024-03-19,Consumo,112,kg,0.8999999999999999,COMPRA-20240309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
33006,2024-03-19,Consumo,109,kg,0.006928341361566174,COMPRA-20240315-109,1,2,Produccion,Sistema,Consumo FIFO para producción
33007,2024-03-19,Consumo,109,kg,0.14307165863843382,COMPRA-20240314-109,1,1,Produccion,Sistema,Consumo FIFO para producción
33008,2024-03-19,Consumo,119,L,0.25,COMPRA-20240312-119,1,4,Produccion,Sistema,Consumo FIFO para producción
33009,2024-03-19,Consumo,110,kg,0.8999999999999999,COMPRA-20240311-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33010,2024-03-19,Consumo,101,kg,4.96,COMPRA-20240310-101,1,2,Produccion,Sistema,Consumo FIFO para producción
33011,2024-03-19,Consumo,117,L,0.04532625561516446,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
33012,2024-03-19,Consumo,117,L,0.4196737443848355,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
33013,2024-03-19,Consumo,109,kg,0.62,COMPRA-20240314-109,1,1,Produccion,Sistema,Consumo FIFO para producción
33014,2024-03-19,Consumo,101,kg,2.9753632495278826,COMPRA-20240310-101,1,2,Produccion,Sistema,Consumo FIFO para producción
33015,2024-03-19,Consumo,101,kg,5.024636750472117,COMPRA-20240310-101,1,2,Produccion,Sistema,Consumo FIFO para producción
33016,2024-03-19,Consumo,110,kg,4.180147161851428,COMPRA-20240311-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33017,2024-03-19,Consumo,110,kg,3.819852838148572,COMPRA-20240312-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33018,2024-03-19,Consumo,116,kg,0.4,COMPRA-20240315-116,1,1,Produccion,Sistema,Consumo FIFO para producción
33019,2024-03-19,Consumo,105,kg,0.8431024492227267,COMPRA-20240315-105,1,2,Produccion,Sistema,Consumo FIFO para producción
33020,2024-03-19,Consumo,105,kg,3.5568975507772738,COMPRA-20240310-105,1,2,Produccion,Sistema,Consumo FIFO para producción
33021,2024-03-19,Consumo,115,kg,0.42037106404684477,COMPRA-20240310-115,1,3,Produccion,Sistema,Consumo FIFO para producción
33022,2024-03-19,Consumo,115,kg,0.1796289359531552,COMPRA-20240309-115,1,4,Produccion,Sistema,Consumo FIFO para producción
33023,2024-03-19,Consumo,109,kg,0.4,COMPRA-20240314-109,1,1,Produccion,Sistema,Consumo FIFO para producción
33024,2024-03-19,Consumo,110,kg,0.24,COMPRA-20240312-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33025,2024-03-19,Consumo,112,kg,0.08,COMPRA-20240309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
33026,2024-03-19,Consumo,122,kg,0.04,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
33027,2024-03-20,Entrada,103,kg,4.447953299109275,COMPRA-20240313-103,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33028,2024-03-20,Entrada,105,kg,13.848192443554371,COMPRA-20240313-105,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33029,2024-03-20,Entrada,109,kg,1.9131143035370726,COMPRA-20240313-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33030,2024-03-20,Entrada,110,kg,4.507254121289275,COMPRA-20240313-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33031,2024-03-20,Entrada,109,kg,0.9731198109925314,COMPRA-20240315-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33032,2024-03-20,Entrada,111,unid,91.33547553295664,COMPRA-20240317-111,1,4,Proveedor,Sistema,Entrada de mercadería por compra
33033,2024-03-20,Entrada,109,kg,1.9107670105058345,COMPRA-20240317-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33034,2024-03-20,Entrada,109,kg,0.9707670105058347,COMPRA-20240317-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33035,2024-03-20,Entrada,109,kg,0.4107670105058347,COMPRA-20240317-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33036,2024-03-20,Entrada,110,kg,4.701865702210235,COMPRA-20240318-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33037,2024-03-20,Entrada,113,kg,13.88964701075594,COMPRA-20240318-113,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33038,2024-03-20,Entrada,112,kg,5.241596262676813,COMPRA-20240318-112,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33039,2024-03-20,Merma,118,L,0.06293582909328657,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33040,2024-03-20,Merma,121,kg,0.022071464149982643,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33041,2024-03-20,Merma,122,kg,0.02660558180641067,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33042,2024-03-20,Merma,120,kg,0.0002744740425179979,COMPRA-20240226-120,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33043,2024-03-20,Merma,104,kg,0.00012404035963041322,COMPRA-20240227-104,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33044,2024-03-20,Merma,107,kg,0.0027399284747788586,COMPRA-20240229-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33045,2024-03-20,Merma,108,kg,1.1338834490114517e-05,COMPRA-20240306-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33046,2024-03-20,Merma,117,L,4.881652933399594e-06,COMPRA-20240306-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33047,2024-03-20,Merma,112,kg,0.0021030242554020287,COMPRA-20240309-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33048,2024-03-20,Merma,101,kg,0.018116571206176126,COMPRA-20240310-101,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33049,2024-03-20,Merma,114,kg,0.00394549611021241,COMPRA-20240312-114,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33050,2024-03-20,Merma,115,kg,0.00025997761544466403,COMPRA-20240309-115,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33051,2024-03-20,Merma,119,L,0.004619239426218707,COMPRA-20240312-119,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33052,2024-03-20,Merma,105,kg,0.040388232481666106,COMPRA-20240310-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33053,2024-03-20,Merma,103,kg,0.007899529502471987,COMPRA-20240311-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33054,2024-03-20,Merma,106,kg,3.765964782284439e-05,COMPRA-20240314-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33055,2024-03-20,Merma,102,kg,3.851816442466252e-05,COMPRA-20240316-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33056,2024-03-20,Merma,110,kg,0.007578285594486627,COMPRA-20240312-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33057,2024-03-20,Merma,113,kg,0.007992162761810884,COMPRA-20240314-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33058,2024-03-20,Merma,109,kg,0.002924679041215996,COMPRA-20240314-109,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33059,2024-03-20,Merma,116,kg,0.0004067303461881256,COMPRA-20240315-116,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33060,2024-03-20,Merma,111,unid,0.09796448169936182,COMPRA-20240315-111,1,3,Almacén,Sistema,Merma diaria por almacenamiento
33061,2024-03-20,Consumo,113,kg,0.2,COMPRA-20240314-113,1,1,Produccion,Sistema,Consumo FIFO para producción
33062,2024-03-20,Consumo,114,kg,0.06,COMPRA-20240312-114,1,2,Produccion,Sistema,Consumo FIFO para producción
33063,2024-03-20,Consumo,115,kg,0.03,COMPRA-20240309-115,1,4,Produccion,Sistema,Consumo FIFO para producción
33064,2024-03-20,Consumo,117,L,0.01,COMPRA-20240306-117,1,1,Produccion,Sistema,Consumo FIFO para producción
33065,2024-03-20,Consumo,112,kg,0.013861351572856201,COMPRA-20240309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
33066,2024-03-20,Consumo,112,kg,5.206138648427143,COMPRA-20240318-112,1,1,Produccion,Sistema,Consumo FIFO para producción
33067,2024-03-20,Consumo,109,kg,0.7171207201360079,COMPRA-20240314-109,1,1,Produccion,Sistema,Consumo FIFO para producción
33068,2024-03-20,Consumo,109,kg,0.15287927986399208,COMPRA-20240314-109,1,2,Produccion,Sistema,Consumo FIFO para producción
33069,2024-03-20,Consumo,119,L,0.32363819301528846,COMPRA-20240312-119,1,4,Produccion,Sistema,Consumo FIFO para producción
33070,2024-03-20,Consumo,119,L,1.1263618069847117,COMPRA-20240313-119,1,4,Produccion,Sistema,Consumo FIFO para producción
33071,2024-03-20,Consumo,110,kg,5.22,COMPRA-20240312-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33072,2024-03-20,Consumo,101,kg,3.9217049673072286,COMPRA-20240310-101,1,2,Produccion,Sistema,Consumo FIFO para producción
33073,2024-03-20,Consumo,101,kg,3.2782950326927716,COMPRA-20240311-101,1,1,Produccion,Sistema,Consumo FIFO para producción
33074,2024-03-20,Consumo,110,kg,3.315792376689756,COMPRA-20240312-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33075,2024-03-20,Consumo,110,kg,1.1932235004328149,COMPRA-20240312-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33076,2024-03-20,Consumo,110,kg,2.6909841228774294,COMPRA-20240313-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33077,2024-03-20,Consumo,116,kg,0.36,COMPRA-20240315-116,1,1,Produccion,Sistema,Consumo FIFO para producción
33078,2024-03-20,Consumo,105,kg,1.043139755586334,COMPRA-20240310-105,1,2,Produccion,Sistema,Consumo FIFO para producción
33079,2024-03-20,Consumo,105,kg,3.3568602444136664,COMPRA-20240311-105,1,2,Produccion,Sistema,Consumo FIFO para producción
33080,2024-03-20,Consumo,115,kg,0.6,COMPRA-20240309-115,1,4,Produccion,Sistema,Consumo FIFO para producción
33081,2024-03-20,Consumo,109,kg,0.26023777795166564,COMPRA-20240314-109,1,2,Produccion,Sistema,Consumo FIFO para producción
33082,2024-03-20,Consumo,109,kg,0.13976222204833438,COMPRA-20240313-109,1,1,Produccion,Sistema,Consumo FIFO para producción
33083,2024-03-21,Entrada,110,kg,11.248891219640761,COMPRA-20240314-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33084,2024-03-21,Entrada,110,kg,1.8288912196407603,COMPRA-20240314-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33085,2024-03-21,Entrada,108,kg,0.5703870248498277,COMPRA-20240315-108,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33086,2024-03-21,Entrada,113,kg,13.816992119687274,COMPRA-20240315-113,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33087,2024-03-21,Entrada,105,kg,25.78995632868581,COMPRA-20240316-105,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33088,2024-03-21,Entrada,113,kg,17.05153791384017,COMPRA-20240316-113,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33089,2024-03-21,Entrada,116,kg,0.5175286771055494,COMPRA-20240316-116,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33090,2024-03-21,Entrada,109,kg,0.49312256306813446,COMPRA-20240316-109,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33091,2024-03-21,Entrada,116,kg,0.6074551667364883,COMPRA-20240317-116,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33092,2024-03-21,Entrada,104,kg,38.48805023102075,COMPRA-20240317-104,1,4,Proveedor,Sistema,Entrada de mercadería por compra
33093,2024-03-21,Entrada,106,kg,10.689626340829344,COMPRA-20240317-106,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33094,2024-03-21,Entrada,109,kg,1.882150025002182,COMPRA-20240318-109,1,1,Proveedor,Sistema,Entrada de mercadería por compra
33095,2024-03-21,Entrada,110,kg,13.013405837282942,COMPRA-20240319-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33096,2024-03-21,Entrada,115,kg,1.45005596138834,COMPRA-20240319-115,1,3,Proveedor,Sistema,Entrada de mercadería por compra
33097,2024-03-21,Entrada,110,kg,1.603405837282942,COMPRA-20240319-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
33098,2024-03-21,Merma,118,L,0.06291065476164925,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33099,2024-03-21,Merma,121,kg,0.02206263556432265,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33100,2024-03-21,Merma,122,kg,0.026594939573688105,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33101,2024-03-21,Merma,120,kg,0.0002743642529009907,COMPRA-20240226-120,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33102,2024-03-21,Merma,104,kg,0.015519210835894862,COMPRA-20240227-104,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33103,2024-03-21,Merma,107,kg,0.002738832503388947,COMPRA-20240229-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33104,2024-03-21,Merma,108,kg,0.00023948910889624956,COMPRA-20240306-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33105,2024-03-21,Merma,117,L,8.797002722262339e-07,COMPRA-20240306-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33106,2024-03-21,Merma,101,kg,0.015229324577693656,COMPRA-20240311-101,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33107,2024-03-21,Merma,114,kg,0.003919917911768325,COMPRA-20240312-114,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33108,2024-03-21,Merma,115,kg,0.0005878960089538221,COMPRA-20240309-115,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33109,2024-03-21,Merma,119,L,0.00403739173044822,COMPRA-20240313-119,1,4,Almacén,Sistema,Merma diaria por almacenamiento
33110,2024-03-21,Merma,103,kg,0.007896369690670998,COMPRA-20240311-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33111,2024-03-21,Merma,105,kg,0.04892805972014776,COMPRA-20240311-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33112,2024-03-21,Merma,106,kg,0.004313495120295453,COMPRA-20240314-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33113,2024-03-21,Merma,102,kg,3.8502757158892657e-05,COMPRA-20240316-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33114,2024-03-21,Merma,113,kg,0.02025637791011714,COMPRA-20240314-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33115,2024-03-21,Merma,116,kg,0.0007125611915864653,COMPRA-20240315-116,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33116,2024-03-21,Merma,111,unid,0.09792529590668207,COMPRA-20240315-111,1,3,Almacén,Sistema,Merma diaria por almacenamiento
33117,2024-03-21,Merma,109,kg,0.0033656182048276365,COMPRA-20240313-109,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33118,2024-03-21,Merma,110,kg,0.013685091925787797,COMPRA-20240313-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
33119,2024-03-21,Merma,112,kg,1.4183045699867946e-05,COMPRA-20240318-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
33120,2024-03-21,Consumo,107,kg,2.2,COMPRA-20240229-107,1,4,Produccion,Sistema,Consumo FIFO para producción
33121,2024-03-21,Consumo,108,kg,0.02809625828189993,COMPRA-20240306-108,1,2,Produccion,Sistema,Consumo FIFO para producción
33122,2024-03-21,Consumo,108,kg,0.5219037417181002,COMPRA-20240315-108,1,2,Produccion,Sistema,Consumo FIFO para producción
33123,2024-03-21,Consumo,103,kg,0.44,COMPRA-20240311-103,1,2,Produccion,Sistema,Consumo FIFO para producción
33124,2024-03-21,Consumo,101,kg,4.390875168211857,COMPRA-20240311-101,1,1,Produccion,Sistema,Consumo FIFO para producción
33125,2024-03-21,Consumo,101,kg,3.609124831788143,COMPRA-20240309-101,1,1,Produccion,Sistema,Consumo FIFO para producción
33126,2024-03-21,Consumo,110,kg,1.802584906486058,COMPRA-20240313-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33127,2024-03-21,Consumo,110,kg,4.701865702210235,COMPRA-20240318-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33128,2024-03-21,Consumo,110,kg,1.4955493913037072,COMPRA-20240314-110,1,2,Produccion,Sistema,Consumo FIFO para producción
33129,2024-03-21,Consumo,116,kg,0.2431746346063256,COMPRA-20240315-116,1,1,Produccion,Sistema,Consumo FIFO para producción
33130,2024-03-21,Consumo,116,kg,0.15682536539367442,COMPRA-20240315-116,1,2,Produccion,Sistema,Consumo FIFO para producción
33131,2024-03-21,Consumo,105,kg,1.1027713873798037,COMPRA-20240311-105,1,2,Produccion,Sistema,Consumo FIFO para producción
33132,2024-03-21,Consumo,105,kg,3.297228612620197,COMPRA-20240314-105,1,1,Produccion,Sistema,Consumo FIFO para producción
