pedido_ID,linea_ID,fecha,hora_inicio_preparacion,hora_fin_preparacion,id_plato,id_insumo,cantidad_insumo,unidad,id_lote,id_ubicacion,responsable,tiempo_total,estado_pedido,desperdicio_registrado,observaciones
PD-20230608,,2023-06-08,,,,105,3.68,kg,,,Sistema,,Terminado,0.16103908900321562,
PD-20230608,,2023-06-08,,,,106,1.4000000000000001,kg,,,Sistema,,Terminado,0.08532763925922625,
PD-20230608,,2023-06-08,,,,107,3.36,kg,,,Sistema,,Terminado,0.20250647153021212,
PD-20230608,,2023-06-08,,,,108,0.75,kg,,,Sistema,,Terminado,0.04819643216643491,
PD-20230608,,2023-06-08,,,,110,9.74,kg,,,Sistema,,Terminado,0.5184768027441147,
PD-20230608,,2023-06-08,,,,111,20.0,unid,,,Sistema,,Terminado,1.540734470937433,
PD-20230608,,2023-06-08,,,,112,3.74,kg,,,Sistema,,Terminado,0.1900011646394773,
PD-20230608,,2023-06-08,,,,113,3.0,kg,,,Sistema,,Terminado,0.19796346211012827,
PD-20230608,,2023-06-08,,,,114,0.8999999999999999,kg,,,Sistema,,Terminado,0.053853372819177694,
PD-20230608,,2023-06-08,,,,115,0.73,kg,,,Sistema,,Terminado,0.036986864812418335,
PD-20230608,,2023-06-08,,,,109,0.67,kg,,,Sistema,,Terminado,0.03186128172536105,
PD-20230608,,2023-06-08,,,,119,0.65,L,,,Sistema,,Terminado,0.050870615230699134,
PD-20230608,,2023-06-08,,,,120,0.56,kg,,,Sistema,,Terminado,0.03497292873974561,
PD-20230608,,2023-06-08,,,,121,0.04,kg,,,Sistema,,Terminado,0.0025667054595591068,
PD-20230608,,2023-06-08,,,,122,0.1,kg,,,Sistema,,Terminado,0.007131581836167914,
PD-20230609,,2023-06-09,,,,101,7.6,kg,,,Sistema,,Terminado,0.35420260182198543,
PD-20230609,,2023-06-09,,,,102,3.44,kg,,,Sistema,,Terminado,0.23949019730652032,
PD-20230609,,2023-06-09,,,,103,1.36,kg,,,Sistema,,Terminado,0.06208827973652933,
PD-20230609,,2023-06-09,,,,116,0.32,kg,,,Sistema,,Terminado,0.02345591935838203,
PD-20230609,,2023-06-09,,,,117,1.4849999999999999,L,,,Sistema,,Terminado,0.09985236588718455,
PD-20230609,,2023-06-09,,,,104,9.600000000000001,kg,,,Sistema,,Terminado,0.5321818709193296,
PD-20230609,,2023-06-09,,,,105,5.9,kg,,,Sistema,,Terminado,0.32068492876100974,
PD-20230609,,2023-06-09,,,,106,2.4000000000000004,kg,,,Sistema,,Terminado,0.1102989181013683,
PD-20230609,,2023-06-09,,,,107,3.5200000000000005,kg,,,Sistema,,Terminado,0.2680907124918692,
PD-20230609,,2023-06-09,,,,108,0.7000000000000001,kg,,,Sistema,,Terminado,0.03131881963976675,
PD-20230609,,2023-06-09,,,,110,9.63,kg,,,Sistema,,Terminado,0.5670442100614193,
PD-20230609,,2023-06-09,,,,111,15.0,unid,,,Sistema,,Terminado,0.7419110728738821,
PD-20230609,,2023-06-09,,,,112,3.98,kg,,,Sistema,,Terminado,0.3178153392766289,
PD-20230609,,2023-06-09,,,,113,2.6,kg,,,Sistema,,Terminado,0.16492778135794464,
PD-20230609,,2023-06-09,,,,114,0.78,kg,,,Sistema,,Terminado,0.0358670365057996,
PD-20230609,,2023-06-09,,,,115,0.58,kg,,,Sistema,,Terminado,0.038687484744825924,
PD-20230609,,2023-06-09,,,,109,0.7799999999999999,kg,,,Sistema,,Terminado,0.0621382013373436,
PD-20230609,,2023-06-09,,,,119,0.8,L,,,Sistema,,Terminado,0.051361384979691976,
PD-20230609,,2023-06-09,,,,120,0.14,kg,,,Sistema,,Terminado,0.00816132292951469,
PD-20230609,,2023-06-09,,,,121,0.08,kg,,,Sistema,,Terminado,0.004138464389179695,
PD-20230609,,2023-06-09,,,,122,0.1,kg,,,Sistema,,Terminado,0.0043684936593150715,
PD-20230610,,2023-06-10,,,,101,11.66,kg,,,Sistema,,Terminado,0.8179656498501652,
PD-20230610,,2023-06-10,,,,102,7.17,kg,,,Sistema,,Terminado,0.5385905793178635,
PD-20230610,,2023-06-10,,,,103,1.96,kg,,,Sistema,,Terminado,0.14062704042921736,
PD-20230610,,2023-06-10,,,,116,0.51,kg,,,Sistema,,Terminado,0.022959490107997322,
PD-20230610,,2023-06-10,,,,117,2.12,L,,,Sistema,,Terminado,0.15038939824910635,
PD-20230610,,2023-06-10,,,,104,10.8,kg,,,Sistema,,Terminado,0.6832531639349881,
PD-20230610,,2023-06-10,,,,105,6.5,kg,,,Sistema,,Terminado,0.3819679649512541,
PD-20230610,,2023-06-10,,,,106,2.7,kg,,,Sistema,,Terminado,0.16985852479498476,
PD-20230610,,2023-06-10,,,,107,2.54,kg,,,Sistema,,Terminado,0.10242045340328473,
PD-20230610,,2023-06-10,,,,108,0.5,kg,,,Sistema,,Terminado,0.021354604859420537,
PD-20230610,,2023-06-10,,,,110,11.18,kg,,,Sistema,,Terminado,0.6823597976014372,
PD-20230610,,2023-06-10,,,,111,20.0,unid,,,Sistema,,Terminado,0.9388953995852461,
PD-20230610,,2023-06-10,,,,112,4.74,kg,,,Sistema,,Terminado,0.293034564524499,
PD-20230610,,2023-06-10,,,,113,3.4000000000000004,kg,,,Sistema,,Terminado,0.18417304577497487,
PD-20230610,,2023-06-10,,,,114,1.02,kg,,,Sistema,,Terminado,0.07782241044352992,
PD-20230610,,2023-06-10,,,,115,0.78,kg,,,Sistema,,Terminado,0.060830122931898954,
PD-20230610,,2023-06-10,,,,109,0.95,kg,,,Sistema,,Terminado,0.07523179629660375,
PD-20230610,,2023-06-10,,,,119,0.9500000000000001,L,,,Sistema,,Terminado,0.07215964384354712,
PD-20230610,,2023-06-10,,,,120,0.42000000000000004,kg,,,Sistema,,Terminado,0.0333629663000312,
PD-20230610,,2023-06-10,,,,121,0.06,kg,,,Sistema,,Terminado,0.004094753101774469,
PD-20230610,,2023-06-10,,,,122,0.06,kg,,,Sistema,,Terminado,0.004705301471762523,
PD-20230611,,2023-06-11,,,,101,9.120000000000001,kg,,,Sistema,,Terminado,0.43295183149585686,
PD-20230611,,2023-06-11,,,,102,5.58,kg,,,Sistema,,Terminado,0.3408015267538203,
PD-20230611,,2023-06-11,,,,103,1.3599999999999999,kg,,,Sistema,,Terminado,0.09285759007683617,
PD-20230611,,2023-06-11,,,,116,0.36,kg,,,Sistema,,Terminado,0.02548495438700253,
PD-20230611,,2023-06-11,,,,117,1.5550000000000004,L,,,Sistema,,Terminado,0.09477426501776942,
PD-20230611,,2023-06-11,,,,104,6.800000000000001,kg,,,Sistema,,Terminado,0.3311241025874729,
PD-20230611,,2023-06-11,,,,105,4.5,kg,,,Sistema,,Terminado,0.34680398194417456,
PD-20230611,,2023-06-11,,,,106,1.7000000000000002,kg,,,Sistema,,Terminado,0.1206059843188283,
PD-20230611,,2023-06-11,,,,107,2.36,kg,,,Sistema,,Terminado,0.11995298501830182,
PD-20230611,,2023-06-11,,,,108,0.5,kg,,,Sistema,,Terminado,0.036236258347927486,
PD-20230611,,2023-06-11,,,,110,9.22,kg,,,Sistema,,Terminado,0.49709174514226023,
PD-20230611,,2023-06-11,,,,111,16.0,unid,,,Sistema,,Terminado,0.8399560605877637,
PD-20230611,,2023-06-11,,,,112,3.2199999999999998,kg,,,Sistema,,Terminado,0.23996426960231212,
PD-20230611,,2023-06-11,,,,113,2.8000000000000003,kg,,,Sistema,,Terminado,0.2098023431635176,
PD-20230611,,2023-06-11,,,,114,0.84,kg,,,Sistema,,Terminado,0.0469889751347177,
PD-20230611,,2023-06-11,,,,115,0.75,kg,,,Sistema,,Terminado,0.030267684152446937,
PD-20230611,,2023-06-11,,,,109,0.7299999999999999,kg,,,Sistema,,Terminado,0.034647716144879756,
PD-20230611,,2023-06-11,,,,119,0.55,L,,,Sistema,,Terminado,0.04200451922094029,
PD-20230611,,2023-06-11,,,,120,0.6300000000000001,kg,,,Sistema,,Terminado,0.047848483293787464,
PD-20230611,,2023-06-11,,,,121,0.04,kg,,,Sistema,,Terminado,0.002325351596949516,
PD-20230611,,2023-06-11,,,,122,0.14,kg,,,Sistema,,Terminado,0.007303053560744921,
PD-20230612,,2023-06-12,,,,101,6.18,kg,,,Sistema,,Terminado,0.3357128999731153,
PD-20230612,,2023-06-12,,,,102,5.13,kg,,,Sistema,,Terminado,0.3394466394940845,
PD-20230612,,2023-06-12,,,,103,1.6,kg,,,Sistema,,Terminado,0.11631940167336499,
PD-20230612,,2023-06-12,,,,116,0.25,kg,,,Sistema,,Terminado,0.015467057633309996,
PD-20230612,,2023-06-12,,,,117,1.5050000000000001,L,,,Sistema,,Terminado,0.06820230994630735,
PD-20230612,,2023-06-12,,,,104,6.4,kg,,,Sistema,,Terminado,0.3702388539058486,
PD-20230612,,2023-06-12,,,,105,4.08,kg,,,Sistema,,Terminado,0.18403912585050528,
PD-20230612,,2023-06-12,,,,106,1.6,kg,,,Sistema,,Terminado,0.0696510188586685,
PD-20230612,,2023-06-12,,,,107,4.5200000000000005,kg,,,Sistema,,Terminado,0.2874027119891418,
PD-20230612,,2023-06-12,,,,108,0.9500000000000001,kg,,,Sistema,,Terminado,0.07433606024832108,
PD-20230612,,2023-06-12,,,,110,7.33,kg,,,Sistema,,Terminado,0.5387877895335462,
PD-20230612,,2023-06-12,,,,111,17.0,unid,,,Sistema,,Terminado,1.2066404585288952,
PD-20230612,,2023-06-12,,,,112,2.98,kg,,,Sistema,,Terminado,0.2058650711311478,
PD-20230612,,2023-06-12,,,,113,3.8000000000000003,kg,,,Sistema,,Terminado,0.2883634342846261,
PD-20230612,,2023-06-12,,,,114,1.14,kg,,,Sistema,,Terminado,0.07992927983691066,
PD-20230612,,2023-06-12,,,,115,0.87,kg,,,Sistema,,Terminado,0.05661533161646685,
PD-20230612,,2023-06-12,,,,109,0.58,kg,,,Sistema,,Terminado,0.03166057786235031,
PD-20230612,,2023-06-12,,,,119,0.5,L,,,Sistema,,Terminado,0.022018877797195857,
PD-20230612,,2023-06-12,,,,120,0.6300000000000001,kg,,,Sistema,,Terminado,0.03681804076886907,
PD-20230612,,2023-06-12,,,,121,0.08,kg,,,Sistema,,Terminado,0.006159309555665175,
PD-20230612,,2023-06-12,,,,122,0.08,kg,,,Sistema,,Terminado,0.005065920849200488,
PD-20230613,,2023-06-13,,,,101,8.06,kg,,,Sistema,,Terminado,0.47246502426755466,
PD-20230613,,2023-06-13,,,,102,4.61,kg,,,Sistema,,Terminado,0.3561464883346991,
PD-20230613,,2023-06-13,,,,103,1.04,kg,,,Sistema,,Terminado,0.04829510025857931,
PD-20230613,,2023-06-13,,,,116,0.31,kg,,,Sistema,,Terminado,0.021228945681483855,
PD-20230613,,2023-06-13,,,,117,1.625,L,,,Sistema,,Terminado,0.1093041602124421,
PD-20230613,,2023-06-13,,,,104,10.0,kg,,,Sistema,,Terminado,0.793416631408602,
PD-20230613,,2023-06-13,,,,105,5.66,kg,,,Sistema,,Terminado,0.3542961054664146,
PD-20230613,,2023-06-13,,,,106,2.5,kg,,,Sistema,,Terminado,0.18715740359336402,
PD-20230613,,2023-06-13,,,,107,1.9400000000000002,kg,,,Sistema,,Terminado,0.07951780155243904,
PD-20230613,,2023-06-13,,,,108,0.35000000000000003,kg,,,Sistema,,Terminado,0.015720487555137858,
PD-20230613,,2023-06-13,,,,110,9.27,kg,,,Sistema,,Terminado,0.49907402281149355,
PD-20230613,,2023-06-13,,,,111,15.0,unid,,,Sistema,,Terminado,0.9715964382943427,
PD-20230613,,2023-06-13,,,,112,3.62,kg,,,Sistema,,Terminado,0.2098266891512808,
PD-20230613,,2023-06-13,,,,113,3.4000000000000004,kg,,,Sistema,,Terminado,0.1635666896391361,
PD-20230613,,2023-06-13,,,,114,1.02,kg,,,Sistema,,Terminado,0.06483951258757052,
PD-20230613,,2023-06-13,,,,115,0.76,kg,,,Sistema,,Terminado,0.047627651403977435,
PD-20230613,,2023-06-13,,,,109,0.76,kg,,,Sistema,,Terminado,0.0463432033470338,
PD-20230613,,2023-06-13,,,,119,0.7000000000000001,L,,,Sistema,,Terminado,0.030535571139099552,
PD-20230613,,2023-06-13,,,,120,0.56,kg,,,Sistema,,Terminado,0.043165371037739576,
PD-20230613,,2023-06-13,,,,121,0.06,kg,,,Sistema,,Terminado,0.003821412728883447,
PD-20230613,,2023-06-13,,,,122,0.1,kg,,,Sistema,,Terminado,0.005055966988794629,
PD-20230614,,2023-06-14,,,,101,7.9,kg,,,Sistema,,Terminado,0.4237976396546386,
PD-20230614,,2023-06-14,,,,102,4.17,kg,,,Sistema,,Terminado,0.3136497236264872,
PD-20230614,,2023-06-14,,,,103,1.48,kg,,,Sistema,,Terminado,0.11804365060446786,
PD-20230614,,2023-06-14,,,,116,0.35,kg,,,Sistema,,Terminado,0.01625654891459058,
PD-20230614,,2023-06-14,,,,117,1.455,L,,,Sistema,,Terminado,0.059572294922393944,
PD-20230614,,2023-06-14,,,,104,7.2,kg,,,Sistema,,Terminado,0.3511648820108283,
PD-20230614,,2023-06-14,,,,105,4.04,kg,,,Sistema,,Terminado,0.2569362404685744,
PD-20230614,,2023-06-14,,,,106,1.8,kg,,,Sistema,,Terminado,0.08452448204958238,
PD-20230614,,2023-06-14,,,,107,3.7800000000000002,kg,,,Sistema,,Terminado,0.2738964450004504,
PD-20230614,,2023-06-14,,,,108,0.9,kg,,,Sistema,,Terminado,0.05071214076459993,
PD-20230614,,2023-06-14,,,,110,11.77,kg,,,Sistema,,Terminado,0.7582388143282122,
PD-20230614,,2023-06-14,,,,111,23.0,unid,,,Sistema,,Terminado,1.3391684142930302,
PD-20230614,,2023-06-14,,,,112,3.88,kg,,,Sistema,,Terminado,0.29539649343526164,
PD-20230614,,2023-06-14,,,,113,3.4000000000000004,kg,,,Sistema,,Terminado,0.1407784058404698,
PD-20230614,,2023-06-14,,,,114,1.02,kg,,,Sistema,,Terminado,0.07055551734278927,
PD-20230614,,2023-06-14,,,,115,0.69,kg,,,Sistema,,Terminado,0.045599950880207914,
PD-20230614,,2023-06-14,,,,109,0.5900000000000001,kg,,,Sistema,,Terminado,0.038928554731263935,
PD-20230614,,2023-06-14,,,,119,0.65,L,,,Sistema,,Terminado,0.036763724218993335,
PD-20230614,,2023-06-14,,,,120,0.42000000000000004,kg,,,Sistema,,Terminado,0.01706334383839508,
PD-20230614,,2023-06-14,,,,121,0.02,kg,,,Sistema,,Terminado,0.0013513925775743662,
PD-20230614,,2023-06-14,,,,122,0.08,kg,,,Sistema,,Terminado,0.005854307880986412,
PD-20230615,,2023-06-15,,,,101,7.0200000000000005,kg,,,Sistema,,Terminado,0.40480619519170646,
PD-20230615,,2023-06-15,,,,102,4.19,kg,,,Sistema,,Terminado,0.1948508975215263,
PD-20230615,,2023-06-15,,,,103,1.6800000000000002,kg,,,Sistema,,Terminado,0.1082550192480697,
PD-20230615,,2023-06-15,,,,116,0.32,kg,,,Sistema,,Terminado,0.022855742417395672,
PD-20230615,,2023-06-15,,,,117,1.4300000000000002,L,,,Sistema,,Terminado,0.09533561551384766,
PD-20230615,,2023-06-15,,,,104,6.800000000000001,kg,,,Sistema,,Terminado,0.3585123391721609,
PD-20230615,,2023-06-15,,,,105,3.6200000000000006,kg,,,Sistema,,Terminado,0.1650332953701292,
PD-20230615,,2023-06-15,,,,106,1.7000000000000002,kg,,,Sistema,,Terminado,0.12201023393143144,
PD-20230615,,2023-06-15,,,,107,3.5800000000000005,kg,,,Sistema,,Terminado,0.18958489413615354,
PD-20230615,,2023-06-15,,,,108,0.8500000000000001,kg,,,Sistema,,Terminado,0.034752754279310495,
PD-20230615,,2023-06-15,,,,110,9.53,kg,,,Sistema,,Terminado,0.5990257669099344,
PD-20230615,,2023-06-15,,,,111,21.0,unid,,,Sistema,,Terminado,1.0472089405960379,
PD-20230615,,2023-06-15,,,,112,3.9000000000000004,kg,,,Sistema,,Terminado,0.2872281357438756,
PD-20230615,,2023-06-15,,,,113,2.6,kg,,,Sistema,,Terminado,0.11889854125664097,
PD-20230615,,2023-06-15,,,,114,0.78,kg,,,Sistema,,Terminado,0.044765786490648614,
PD-20230615,,2023-06-15,,,,115,0.45999999999999996,kg,,,Sistema,,Terminado,0.023057595746442616,
PD-20230615,,2023-06-15,,,,109,0.5800000000000001,kg,,,Sistema,,Terminado,0.03919875756592909,
PD-20230615,,2023-06-15,,,,119,0.7000000000000001,L,,,Sistema,,Terminado,0.04335886546200781,
PD-20230615,,2023-06-15,,,,120,0.14,kg,,,Sistema,,Terminado,0.01002953122779214,
PD-20230615,,2023-06-15,,,,121,0.02,kg,,,Sistema,,Terminado,0.0011668900601789218,
PD-20230615,,2023-06-15,,,,122,0.06,kg,,,Sistema,,Terminado,0.0024115402357065495,
PD-20230616,,2023-06-16,,,,101,6.9399999999999995,kg,,,Sistema,,Terminado,0.357653447976414,
PD-20230616,,2023-06-16,,,,102,3.8899999999999997,kg,,,Sistema,,Terminado,0.19905102853283832,
PD-20230616,,2023-06-16,,,,103,1.28,kg,,,Sistema,,Terminado,0.06271239184631332,
PD-20230616,,2023-06-16,,,,116,0.33,kg,,,Sistema,,Terminado,0.024060025655043314,
PD-20230616,,2023-06-16,,,,117,1.34,L,,,Sistema,,Terminado,0.07358999845913211,
PD-20230616,,2023-06-16,,,,104,8.0,kg,,,Sistema,,Terminado,0.34147729224333623,
PD-20230616,,2023-06-16,,,,105,5.1,kg,,,Sistema,,Terminado,0.22375763620816527,
PD-20230616,,2023-06-16,,,,106,2.0,kg,,,Sistema,,Terminado,0.09188914901494416,
PD-20230616,,2023-06-16,,,,107,1.98,kg,,,Sistema,,Terminado,0.15039506491027327,
PD-20230616,,2023-06-16,,,,108,0.45,kg,,,Sistema,,Terminado,0.025693981677132164,
PD-20230616,,2023-06-16,,,,110,9.11,kg,,,Sistema,,Terminado,0.6982083793500654,
PD-20230616,,2023-06-16,,,,111,15.0,unid,,,Sistema,,Terminado,1.0904876836572746,
PD-20230616,,2023-06-16,,,,112,4.18,kg,,,Sistema,,Terminado,0.30729397427431215,
PD-20230616,,2023-06-16,,,,113,2.8000000000000003,kg,,,Sistema,,Terminado,0.14412516284676527,
PD-20230616,,2023-06-16,,,,114,0.84,kg,,,Sistema,,Terminado,0.0427161642670404,
PD-20230616,,2023-06-16,,,,115,0.61,kg,,,Sistema,,Terminado,0.038065668468043004,
PD-20230616,,2023-06-16,,,,109,0.74,kg,,,Sistema,,Terminado,0.04197057887490254,
PD-20230616,,2023-06-16,,,,119,0.9,L,,,Sistema,,Terminado,0.05432618477881248,
PD-20230616,,2023-06-16,,,,120,0.14,kg,,,Sistema,,Terminado,0.005897943530403117,
PD-20230616,,2023-06-16,,,,121,0.02,kg,,,Sistema,,Terminado,0.0015772721530100226,
PD-20230616,,2023-06-16,,,,122,0.02,kg,,,Sistema,,Terminado,0.0008465350462720986,
PD-20230617,,2023-06-17,,,,101,7.9,kg,,,Sistema,,Terminado,0.3651384903462323,
PD-20230617,,2023-06-17,,,,102,5.29,kg,,,Sistema,,Terminado,0.23421367670296814,
PD-20230617,,2023-06-17,,,,103,1.4,kg,,,Sistema,,Terminado,0.06460274135677163,
PD-20230617,,2023-06-17,,,,116,0.38,kg,,,Sistema,,Terminado,0.01614118769688942,
PD-20230617,,2023-06-17,,,,117,1.67,L,,,Sistema,,Terminado,0.0835880918492574,
PD-20230617,,2023-06-17,,,,104,7.6000000000000005,kg,,,Sistema,,Terminado,0.3864202583885037,
PD-20230617,,2023-06-17,,,,105,4.24,kg,,,Sistema,,Terminado,0.2541663060481954,
PD-20230617,,2023-06-17,,,,106,1.9000000000000001,kg,,,Sistema,,Terminado,0.10934291130756292,
PD-20230617,,2023-06-17,,,,107,2.7199999999999998,kg,,,Sistema,,Terminado,0.16034001956819435,
PD-20230617,,2023-06-17,,,,108,0.5,kg,,,Sistema,,Terminado,0.032320790084178055,
PD-20230617,,2023-06-17,,,,110,11.43,kg,,,Sistema,,Terminado,0.5627955663672914,
PD-20230617,,2023-06-17,,,,111,25.0,unid,,,Sistema,,Terminado,1.1347041310918953,
PD-20230617,,2023-06-17,,,,112,3.68,kg,,,Sistema,,Terminado,0.27657088261662405,
PD-20230617,,2023-06-17,,,,113,3.8000000000000003,kg,,,Sistema,,Terminado,0.2483590836144806,
PD-20230617,,2023-06-17,,,,114,1.14,kg,,,Sistema,,Terminado,0.04836624620342686,
PD-20230617,,2023-06-17,,,,115,0.77,kg,,,Sistema,,Terminado,0.060400390816945274,
PD-20230617,,2023-06-17,,,,109,0.4699999999999999,kg,,,Sistema,,Terminado,0.03182968784264608,
PD-20230617,,2023-06-17,,,,119,0.55,L,,,Sistema,,Terminado,0.025337502125914256,
PD-20230617,,2023-06-17,,,,120,0.49000000000000005,kg,,,Sistema,,Terminado,0.038595034860857455,
PD-20230617,,2023-06-17,,,,121,0.08,kg,,,Sistema,,Terminado,0.004369303498398826,
PD-20230617,,2023-06-17,,,,122,0.1,kg,,,Sistema,,Terminado,0.007938040319459081,
PD-20230618,,2023-06-18,,,,101,9.219999999999999,kg,,,Sistema,,Terminado,0.6112563303626425,
PD-20230618,,2023-06-18,,,,102,6.25,kg,,,Sistema,,Terminado,0.2555358662915183,
PD-20230618,,2023-06-18,,,,103,1.6400000000000001,kg,,,Sistema,,Terminado,0.06682604046391627,
PD-20230618,,2023-06-18,,,,116,0.4,kg,,,Sistema,,Terminado,0.028671725315598407,
PD-20230618,,2023-06-18,,,,117,1.7900000000000003,L,,,Sistema,,Terminado,0.08361307175257116,
PD-20230618,,2023-06-18,,,,104,7.2,kg,,,Sistema,,Terminado,0.5526115178652309,
PD-20230618,,2023-06-18,,,,105,4.92,kg,,,Sistema,,Terminado,0.28061636471532597,
PD-20230618,,2023-06-18,,,,106,1.8,kg,,,Sistema,,Terminado,0.13490296950954786,
PD-20230618,,2023-06-18,,,,107,4.42,kg,,,Sistema,,Terminado,0.25066060166649823,
PD-20230618,,2023-06-18,,,,108,0.7000000000000001,kg,,,Sistema,,Terminado,0.04284644013921993,
PD-20230618,,2023-06-18,,,,110,10.63,kg,,,Sistema,,Terminado,0.5597818215448107,
PD-20230618,,2023-06-18,,,,111,23.0,unid,,,Sistema,,Terminado,1.5254303043354605,
PD-20230618,,2023-06-18,,,,112,3.34,kg,,,Sistema,,Terminado,0.17611167576999362,
PD-20230618,,2023-06-18,,,,113,2.0,kg,,,Sistema,,Terminado,0.09785360782800394,
PD-20230618,,2023-06-18,,,,114,0.6,kg,,,Sistema,,Terminado,0.025945135487104816,
PD-20230618,,2023-06-18,,,,115,0.6799999999999999,kg,,,Sistema,,Terminado,0.02876860626091743,
PD-20230618,,2023-06-18,,,,109,0.64,kg,,,Sistema,,Terminado,0.0334329434419786,
PD-20230618,,2023-06-18,,,,119,0.5,L,,,Sistema,,Terminado,0.03472946690498511,
PD-20230618,,2023-06-18,,,,120,0.7000000000000001,kg,,,Sistema,,Terminado,0.03375736185762126,
PD-20230618,,2023-06-18,,,,121,0.18,kg,,,Sistema,,Terminado,0.009354437641004375,
PD-20230618,,2023-06-18,,,,122,0.08,kg,,,Sistema,,Terminado,0.006096548539270797,
PD-20230619,,2023-06-19,,,,101,7.180000000000001,kg,,,Sistema,,Terminado,0.3054115480098902,
PD-20230619,,2023-06-19,,,,102,5.73,kg,,,Sistema,,Terminado,0.4480881372735812,
PD-20230619,,2023-06-19,,,,103,1.4,kg,,,Sistema,,Terminado,0.05886596570743032,
PD-20230619,,2023-06-19,,,,116,0.32,kg,,,Sistema,,Terminado,0.02464792214718063,
PD-20230619,,2023-06-19,,,,117,1.49,L,,,Sistema,,Terminado,0.09218531282474027,
PD-20230619,,2023-06-19,,,,104,6.0,kg,,,Sistema,,Terminado,0.367965499890574,
PD-20230619,,2023-06-19,,,,105,3.22,kg,,,Sistema,,Terminado,0.2206684112654327,
PD-20230619,,2023-06-19,,,,106,1.5,kg,,,Sistema,,Terminado,0.11275267624570381,
PD-20230619,,2023-06-19,,,,107,2.36,kg,,,Sistema,,Terminado,0.15264523005442265,
PD-20230619,,2023-06-19,,,,108,0.5,kg,,,Sistema,,Terminado,0.02850799707562643,
PD-20230619,,2023-06-19,,,,110,9.139999999999999,kg,,,Sistema,,Terminado,0.40650674379523316,
PD-20230619,,2023-06-19,,,,111,18.0,unid,,,Sistema,,Terminado,1.2882307002443127,
PD-20230619,,2023-06-19,,,,112,4.08,kg,,,Sistema,,Terminado,0.1841374979712354,
PD-20230619,,2023-06-19,,,,113,3.4000000000000004,kg,,,Sistema,,Terminado,0.23478575712309707,
PD-20230619,,2023-06-19,,,,114,1.02,kg,,,Sistema,,Terminado,0.06233933778790666,
PD-20230619,,2023-06-19,,,,115,0.72,kg,,,Sistema,,Terminado,0.039912074633032375,
PD-20230619,,2023-06-19,,,,109,0.66,kg,,,Sistema,,Terminado,0.04258284059708891,
PD-20230619,,2023-06-19,,,,119,0.8,L,,,Sistema,,Terminado,0.056715394754385376,
PD-20230619,,2023-06-19,,,,120,0.6300000000000001,kg,,,Sistema,,Terminado,0.048916718384955656,
PD-20230619,,2023-06-19,,,,121,0.04,kg,,,Sistema,,Terminado,0.00202351501254048,
PD-20230619,,2023-06-19,,,,122,0.06,kg,,,Sistema,,Terminado,0.0046731123845080765,
PD-20230620,,2023-06-20,,,,101,5.959999999999999,kg,,,Sistema,,Terminado,0.448534622506256,
PD-20230620,,2023-06-20,,,,102,5.2,kg,,,Sistema,,Terminado,0.3520249228531717,
PD-20230620,,2023-06-20,,,,103,1.28,kg,,,Sistema,,Terminado,0.05320177766048178,
PD-20230620,,2023-06-20,,,,116,0.23,kg,,,Sistema,,Terminado,0.014490722611289608,
PD-20230620,,2023-06-20,,,,117,1.4300000000000002,L,,,Sistema,,Terminado,0.09994010100135617,
PD-20230620,,2023-06-20,,,,104,8.4,kg,,,Sistema,,Terminado,0.6524122532613287,
PD-20230620,,2023-06-20,,,,105,4.86,kg,,,Sistema,,Terminado,0.30529583906046903,
PD-20230620,,2023-06-20,,,,106,2.1,kg,,,Sistema,,Terminado,0.15071285697362022,
PD-20230620,,2023-06-20,,,,107,2.5800000000000005,kg,,,Sistema,,Terminado,0.1759599956505918,
PD-20230620,,2023-06-20,,,,108,0.6000000000000001,kg,,,Sistema,,Terminado,0.03073926932514197,
PD-20230620,,2023-06-20,,,,110,6.390000000000001,kg,,,Sistema,,Terminado,0.29514849600868726,
PD-20230620,,2023-06-20,,,,111,15.0,unid,,,Sistema,,Terminado,1.0505431972067403,
PD-20230620,,2023-06-20,,,,112,2.78,kg,,,Sistema,,Terminado,0.13719504176316122,
PD-20230620,,2023-06-20,,,,113,2.0,kg,,,Sistema,,Terminado,0.09957532437041128,
PD-20230620,,2023-06-20,,,,114,0.6,kg,,,Sistema,,Terminado,0.03945470972881555,
PD-20230620,,2023-06-20,,,,115,0.59,kg,,,Sistema,,Terminado,0.042222015751096874,
PD-20230620,,2023-06-20,,,,109,0.5800000000000001,kg,,,Sistema,,Terminado,0.03671010455438069,
PD-20230620,,2023-06-20,,,,119,0.5,L,,,Sistema,,Terminado,0.03769966307758142,
PD-20230620,,2023-06-20,,,,120,0.7000000000000001,kg,,,Sistema,,Terminado,0.03392041153901889,
PD-20230620,,2023-06-20,,,,121,0.02,kg,,,Sistema,,Terminado,0.0010019315436325916,
PD-20230620,,2023-06-20,,,,122,0.04,kg,,,Sistema,,Terminado,0.0026191288066519116,
PD-20230621,,2023-06-21,,,,101,6.4399999999999995,kg,,,Sistema,,Terminado,0.27156146376007206,
PD-20230621,,2023-06-21,,,,102,4.54,kg,,,Sistema,,Terminado,0.2756600792243308,
PD-20230621,,2023-06-21,,,,103,1.36,kg,,,Sistema,,Terminado,0.05669324398709187,
PD-20230621,,2023-06-21,,,,116,0.27,kg,,,Sistema,,Terminado,0.01529298083428464,
