fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Viernes_Santo,evento_Sabado_Santo,evento_Dia_del_Trabajador,evento_Dia_del_Pollo_a_la_Brasa,evento_San_Pedro_y_San_Pablo,evento_Fiestas_Patrias_1,evento_Fiestas_Patrias_2,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Dia_de_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Dia_del_Padre,evento_Dia_del_Ceviche,temp_invierno,temp_otono,temp_primavera,temp_verano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2021-09-17,8,3.0,84.0,2021,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,5.0,10.0,7.0,9.0,7.0,2.6457513110645907,6.714285714285714,2.127785827444233,7.357142857142857,2.422338718619853,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2021-09-18,8,5.0,140.0,2021,9,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,3.0,8.0,7.0,12.0,6.0,2.6457513110645885,6.428571428571429,2.3440361546924793,7.142857142857143,2.534419149091252,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
2021-09-19,8,5.0,140.0,2021,9,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,5.0,8.0,9.0,9.0,5.571428571428571,2.5071326821120317,6.285714285714286,2.3673604720015953,6.892857142857143,2.3779743280283556,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
2021-09-20,8,12.0,336.0,2021,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,5.0,8.0,4.0,9.0,5.142857142857143,2.267786838055359,6.0,2.253202848596435,6.75,2.3668231560156454,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2021-09-21,8,7.0,196.0,2021,9,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,12.0,2.0,6.0,6.0,5.714285714285714,3.3523268393901016,6.571428571428571,2.6808232293109513,6.857142857142857,2.534419149091253,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2021-09-22,8,4.0,112.0,2021,9,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,8.0,7.0,5.0,6.428571428571429,2.9358214555806383,6.642857142857143,2.6777471259119445,6.892857142857143,2.5289331041968377,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2021-09-23,8,7.0,196.0,2021,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,4.0,5.0,5.0,11.0,5.857142857142857,2.9680841985233166,6.428571428571429,2.765565339736463,6.857142857142857,2.5634797778466245,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2021-09-24,8,5.0,140.0,2021,9,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,3.0,10.0,6.0,6.142857142857143,2.9680841985233175,6.571428571428571,2.7376094488632785,6.714285714285714,2.432148004407611,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2021-09-25,8,10.0,280.0,2021,9,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,5.0,5.0,8.0,10.0,6.428571428571429,2.6992062325273114,6.214285714285714,2.577374078952676,6.678571428571429,2.450299625345493,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
2021-09-26,8,10.0,280.0,2021,9,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,10.0,5.0,8.0,8.0,7.142857142857143,2.9113897843110057,6.357142857142857,2.734597224093886,6.678571428571429,2.450299625345493,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
2021-09-27,8,4.0,112.0,2021,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,10.0,12.0,8.0,10.0,7.857142857142857,2.9113897843110075,6.5,2.875627021925962,6.75,2.5184504348095875,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2021-09-28,8,8.0,224.0,2021,9,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,4.0,7.0,2.0,5.0,6.714285714285714,2.563479777846623,6.214285714285714,2.913590738077501,6.535714285714286,2.4867373069671923,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2021-09-29,8,9.0,252.0,2021,9,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,8.0,4.0,8.0,9.0,6.857142857142857,2.609506430251478,6.642857142857143,2.6777471259119445,6.642857142857143,2.482744683615529,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2021-09-30,8,7.0,196.0,2021,9,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,7.0,5.0,3.0,7.571428571428571,2.3704530408864106,6.714285714285714,2.7295694624884455,6.642857142857143,2.482744683615529,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2021-10-01,8,10.0,280.0,2021,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,5.0,3.0,7.0,7.571428571428571,2.3704530408864106,6.857142857142857,2.6849192182989827,6.785714285714286,2.378252437418001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2021-10-02,8,15.0,420.0,2021,10,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,10.0,10.0,5.0,7.0,8.285714285714286,2.2146697055682876,7.357142857142857,2.560262692565954,6.892857142857143,2.454614486051177,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2021-10-03,8,6.0,168.0,2021,10,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,15.0,10.0,5.0,9.0,9.0,3.366501646120697,8.071428571428571,3.173551413074726,7.178571428571429,2.8938449551312573,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2021-10-04,8,4.0,112.0,2021,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,6.0,4.0,12.0,4.0,8.428571428571429,3.505098327538659,8.142857142857142,3.109715368056969,7.071428571428571,2.879410580484363,0.0,1.0,-1.0,-1.8369701987210297e-16
2021-10-05,8,9.0,252.0,2021,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,4.0,8.0,7.0,6.0,8.428571428571429,3.505098327538659,7.571428571428571,3.0813155460785757,7.071428571428571,2.879410580484363,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2021-10-06,8,9.0,252.0,2021,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,9.0,9.0,4.0,7.0,8.571428571428571,3.5050983275386596,7.714285714285714,3.099095933396645,7.178571428571429,2.8938449551312573,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2021-10-07,8,7.0,196.0,2021,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,7.0,7.0,5.0,8.571428571428571,3.5050983275386596,8.071428571428571,2.921124275508841,7.25,2.913887564876302,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2021-10-08,8,6.0,168.0,2021,10,8,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False,False,7.0,10.0,5.0,10.0,8.571428571428571,3.5050983275386596,8.071428571428571,2.921124275508841,7.321428571428571,2.881017971180422,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2021-10-09,8,9.0,252.0,2021,10,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,6.0,15.0,10.0,8.0,8.0,3.5590260840104393,8.142857142857142,2.851643058285547,7.178571428571429,2.8421897065541444,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2021-10-10,8,5.0,140.0,2021,10,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,9.0,6.0,10.0,8.0,7.142857142857143,1.9518001458970684,8.071428571428571,2.8138198978581475,7.214285714285714,2.8591262956720147,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2021-10-11,8,10.0,280.0,2021,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,5.0,4.0,4.0,8.0,7.0,2.0816659994661344,7.714285714285714,2.8670159085328137,7.107142857142857,2.8846886437583827,0.0,1.0,-1.0,-1.8369701987210297e-16
2021-10-12,8,5.0,140.0,2021,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,10.0,9.0,8.0,2.0,7.857142857142857,1.8644544714716131,8.142857142857142,2.713418022096371,7.178571428571429,2.9319892302941444,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2021-10-13,8,5.0,140.0,2021,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,5.0,9.0,9.0,8.0,7.285714285714286,2.058663459163553,7.928571428571429,2.8410259716216233,7.285714285714286,2.786968921103314,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2021-10-14,8,5.0,140.0,2021,10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,5.0,7.0,7.0,5.0,6.714285714285714,2.0586634591635518,7.642857142857143,2.9248837677666906,7.178571428571429,2.81600677909237,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2021-10-15,8,5.0,140.0,2021,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,5.0,6.0,10.0,3.0,6.428571428571429,2.1491969707422394,7.5,3.006403422440434,7.178571428571429,2.81600677909237,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2021-10-16,8,6.0,168.0,2021,10,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,5.0,9.0,15.0,5.0,6.285714285714286,2.2146697055682822,7.142857142857143,2.9834709485930837,7.25,2.730147194512359,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2021-10-17,8,4.0,112.0,2021,10,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,6.0,5.0,6.0,5.0,5.857142857142857,1.864454471471607,6.5,1.9513309067639748,7.285714285714286,2.706058263000138,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2021-10-18,8,9.0,252.0,2021,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,4.0,10.0,4.0,12.0,5.714285714285714,1.976047040118705,6.357142857142857,2.0608863984346044,7.25,2.7436796055257218,0.0,1.0,-1.0,-1.8369701987210297e-16
2021-10-19,8,6.0,168.0,2021,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,9.0,5.0,9.0,7.0,5.571428571428571,1.6183471874253705,6.714285714285714,2.0542103640523846,7.142857142857143,2.606463273029336,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2021-10-20,8,7.0,196.0,2021,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,6.0,5.0,9.0,4.0,5.714285714285714,1.6035674514745433,6.5,1.9513309067639748,7.107142857142857,2.615329250772662,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2021-10-21,8,8.0,224.0,2021,10,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,7.0,5.0,7.0,7.0,6.0,1.6329931618554507,6.357142857142857,1.8232322463624406,7.214285714285714,2.5437962715004265,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2021-10-22,8,5.0,140.0,2021,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,8.0,5.0,6.0,5.0,6.428571428571429,1.7182493859684498,6.428571428571429,1.8693596482500372,7.25,2.5476932195106894,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2021-10-23,8,12.0,336.0,2021,10,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,5.0,6.0,9.0,10.0,6.428571428571429,1.7182493859684498,6.357142857142857,1.9057460827371886,7.25,2.5476932195106894,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2021-10-24,8,7.0,196.0,2021,10,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,12.0,4.0,5.0,10.0,7.285714285714286,2.6903708365382,6.571428571428571,2.344036154692479,7.321428571428571,2.653489267173563,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2021-10-25,8,7.0,196.0,2021,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,7.0,9.0,10.0,4.0,7.714285714285714,2.288688541085323,6.714285714285714,2.3014567770660617,7.214285714285714,2.6013834333284604,0.0,1.0,-1.0,-1.8369701987210297e-16
2021-10-26,8,7.0,196.0,2021,10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,6.0,5.0,8.0,7.428571428571429,2.225394561056752,6.5,2.103111248383435,7.321428571428571,2.5247452592961976,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2021-10-27,8,12.0,336.0,2021,10,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,7.0,7.0,5.0,9.0,7.571428571428571,2.1491969707422447,6.642857142857143,2.0608863984346044,7.285714285714286,2.5218620818332553,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2021-10-28,8,4.0,112.0,2021,10,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,12.0,8.0,5.0,7.0,8.285714285714286,2.6903708365382033,7.142857142857143,2.4449993820085085,7.392857142857143,2.6574742354666983,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2021-10-29,8,13.0,364.0,2021,10,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,4.0,5.0,5.0,10.0,7.714285714285714,3.1471831698777764,7.071428571428571,2.5256921584232885,7.285714285714286,2.733294618386293,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2021-10-30,8,8.0,224.0,2021,10,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,13.0,12.0,6.0,15.0,8.857142857142858,3.4364987719369045,7.642857142857143,2.8984649214884275,7.392857142857143,2.897499377998664,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2021-10-31,8,9.0,252.0,2021,10,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,8.0,7.0,4.0,6.0,8.285714285714286,3.1471831698777772,7.785714285714286,2.8603004529801934,7.142857142857143,2.4901924024175734,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2021-11-01,8,8.0,224.0,2021,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,9.0,7.0,9.0,4.0,8.571428571428571,3.101458950082631,8.142857142857142,2.6561146539532277,7.25,2.503700964276389,0.0,1.0,-0.8660254037844386,0.5000000000000001
2021-11-02,8,10.0,280.0,2021,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,8.0,7.0,6.0,9.0,8.714285714285714,3.0394235042348536,8.071428571428571,2.6447127432871635,7.392857142857143,2.424249188302252,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2021-11-03,8,5.0,140.0,2021,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,10.0,12.0,7.0,9.0,9.142857142857142,2.968084198523326,8.357142857142858,2.6196635972272064,7.428571428571429,2.4559613253766908,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2021-11-04,8,9.0,252.0,2021,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,5.0,4.0,8.0,7.0,8.142857142857142,3.023715784073823,8.214285714285714,2.7506243047595733,7.285714285714286,2.4774111765240225,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2021-11-05,8,7.0,196.0,2021,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,9.0,13.0,5.0,6.0,8.857142857142858,2.4102953780654874,8.285714285714286,2.7576068618270493,7.357142857142857,2.4976179127511156,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2021-11-06,8,6.0,168.0,2021,11,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,7.0,8.0,12.0,9.0,8.0,1.6329931618554616,8.428571428571429,2.622807823520607,7.392857142857143,2.484608706271558,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2021-11-07,8,6.0,168.0,2021,11,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,6.0,9.0,7.0,5.0,7.714285714285714,1.7994708216848823,8.0,2.480694691784173,7.285714285714286,2.4774111765240225,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2021-11-08,8,5.0,140.0,2021,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,6.0,8.0,7.0,10.0,7.285714285714286,1.799470821684881,7.928571428571429,2.5256921584232894,7.321428571428571,2.4502996253454916,0.0,1.0,-0.8660254037844386,0.5000000000000001
2021-11-09,8,9.0,252.0,2021,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,5.0,10.0,7.0,5.0,6.857142857142857,1.9518001458970708,7.785714285714286,2.636389472469776,7.142857142857143,2.429971585175825,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2021-11-10,8,7.0,196.0,2021,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,5.0,12.0,5.0,6.714285714285714,1.7043362064926981,7.928571428571429,2.644712743287163,7.285714285714286,2.416871912466576,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2021-11-11,8,7.0,196.0,2021,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,9.0,4.0,5.0,7.0,1.527525231651953,7.571428571428571,2.376626106132738,7.357142857142857,2.3760266508401475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2021-11-12,8,2.0,56.0,2021,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,7.0,13.0,5.0,6.714285714285714,1.2535663410560236,7.785714285714286,2.1547290184283403,7.428571428571429,2.332199270892914,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2021-11-13,8,9.0,252.0,2021,11,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,2.0,6.0,8.0,6.0,6.0,2.1602468994692883,7.0,2.1122354181147673,7.321428571428571,2.5100327787231294,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2021-11-14,8,6.0,168.0,2021,11,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,6.0,9.0,4.0,6.428571428571429,2.4397501823713355,7.071428571428571,2.164904890939367,7.428571428571429,2.515560042623179,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2021-11-15,8,3.0,84.0,2021,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,6.0,5.0,8.0,9.0,6.428571428571429,2.4397501823713355,6.857142857142857,2.1070264449124605,7.5,2.44191788620399,0.0,1.0,-0.8660254037844386,0.5000000000000001
2021-11-16,8,7.0,196.0,2021,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,3.0,9.0,10.0,6.0,6.142857142857143,2.7342623276105904,6.5,2.3121751331060207,7.285714285714286,2.5655429409796646,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2021-11-17,8,6.0,168.0,2021,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,7.0,5.0,7.0,5.857142857142857,2.4784787961282113,6.285714285714286,2.09132168104918,7.321428571428571,2.553915968172558,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2021-11-18,8,5.0,140.0,2021,11,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,6.0,7.0,9.0,8.0,5.714285714285714,2.4299715851758243,6.357142857142857,2.0608863984346013,7.285714285714286,2.5655429409796646,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2021-11-19,8,9.0,252.0,2021,11,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,5.0,2.0,7.0,5.0,5.428571428571429,2.370453040886408,6.071428571428571,1.9400351192017777,7.178571428571429,2.597057757291701,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2021-11-20,8,15.0,420.0,2021,11,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,9.0,9.0,6.0,12.0,6.428571428571429,2.149196970742242,6.214285714285714,2.08210586550368,7.321428571428571,2.58275723222972,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2021-11-21,8,8.0,224.0,2021,11,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,15.0,6.0,6.0,7.0,7.285714285714286,3.860668582611298,6.857142857142857,3.1343541319027475,7.428571428571429,2.8340335269269548,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2021-11-22,8,7.0,196.0,2021,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,8.0,3.0,5.0,7.0,7.571428571428571,3.823486317361113,7.0,3.137858162210945,7.464285714285714,2.834733547569204,0.0,1.0,-0.8660254037844386,0.5000000000000001
2021-11-23,8,9.0,252.0,2021,11,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,7.0,9.0,7.0,8.142857142857142,3.287784027201884,7.142857142857143,3.084879822048749,7.464285714285714,2.834733547569204,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2021-11-24,8,5.0,140.0,2021,11,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,6.0,7.0,12.0,8.428571428571429,3.2586880211286955,7.142857142857143,3.084879822048749,7.535714285714286,2.847769014472269,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2021-11-25,8,7.0,196.0,2021,11,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,5.0,5.0,7.0,4.0,8.285714285714286,3.4016802570830498,7.0,3.137858162210945,7.285714285714286,2.7468115233800714,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2021-11-26,8,2.0,56.0,2021,11,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,7.0,9.0,2.0,13.0,8.571428571428571,3.1547394428670312,7.0,3.137858162210945,7.392857142857143,2.67137481201036,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2021-11-27,8,9.0,252.0,2021,11,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,2.0,15.0,9.0,8.0,7.571428571428571,3.9940431835899033,7.0,3.137858162210945,7.0,2.6246692913372716,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2021-11-28,8,4.0,112.0,2021,11,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,9.0,8.0,6.0,9.0,6.714285714285714,2.4976179127511156,7.0,3.137858162210945,7.035714285714286,2.6455013227509934,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2021-11-29,8,7.0,196.0,2021,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,4.0,7.0,3.0,8.0,6.142857142857143,2.609506430251476,6.857142857142857,3.2310308632943205,6.857142857142857,2.67656891635937,0.0,1.0,-0.8660254037844386,0.5000000000000001
2021-11-30,8,9.0,252.0,2021,11,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,7.0,9.0,7.0,10.0,6.142857142857143,2.609506430251476,7.142857142857143,3.0345990194408246,6.821428571428571,2.6674106105133824,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2021-12-01,8,6.0,168.0,2021,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,9.0,5.0,6.0,5.0,6.142857142857143,2.609506430251476,7.285714285714286,3.0741745966274356,6.785714285714286,2.629704149775013,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2021-12-02,8,7.0,196.0,2021,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,6.0,7.0,5.0,9.0,6.285714285714286,2.563479777846622,7.285714285714286,3.0741745966274356,6.821428571428571,2.6112799675222647,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2021-12-03,8,7.0,196.0,2021,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,7.0,2.0,9.0,7.0,6.285714285714286,2.563479777846622,7.428571428571429,3.005489483090407,6.75,2.5766041389567196,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
