fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Dia_del_Amor_y_la_Amistad,evento_Jueves_Santo,evento_Viernes_Santo,evento_Dia_del_Trabajador,evento_Dia_de_la_Madre,evento_Batalla_de_Arica_/_Dia_de_la_Bandera,evento_Dia_del_Padre,evento_San_Pedro_y_San_Pablo,evento_Independencia_del_Peru,evento_Fiestas_Patrias,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Fin_de_Ano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2019-11-11,Lomo Saltado,33,825.0,2019,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,44.0,57.0,57.0,66.0,52.142857142857146,9.651054716602667,50.642857142857146,10.172414756488331,54.892857142857146,14.07214028764398,0.0,1.0,-0.8660254037844386,0.5000000000000001
2019-11-12,Lomo Saltado,72,1800.0,2019,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,33.0,63.0,34.0,67.0,48.71428571428572,11.686377906410096,48.92857142857143,11.006741191122424,53.71428571428572,14.483342009605243,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2019-11-13,Lomo Saltado,32,800.0,2019,11,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,72.0,46.0,51.0,28.0,50.0,13.820274961085309,51.642857142857146,11.705404030467433,53.892857142857146,14.68266623712084,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001
2019-11-14,Lomo Saltado,50,1250.0,2019,11,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,32.0,66.0,58.0,60.0,48.0,15.416441439796284,50.285714285714285,12.83282192977516,54.035714285714285,14.43884201486252,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2019-11-15,Lomo Saltado,36,900.0,2019,11,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,50.0,46.0,63.0,62.0,45.71428571428572,13.350584078537416,49.71428571428572,12.639550694476496,53.67857142857143,14.40949679494736,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2019-11-16,Lomo Saltado,38,950.0,2019,11,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,36.0,43.0,45.0,45.0,44.285714285714285,13.840933081675892,47.785714285714285,12.515704420561253,52.75,14.68843082156839,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2019-11-17,Lomo Saltado,98,2450.0,2019,11,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,38.0,44.0,36.0,82.0,43.57142857142857,14.045843309880537,47.285714285714285,12.772738827004035,52.5,14.883498194931148,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2019-11-18,Lomo Saltado,41,1025.0,2019,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,98.0,33.0,57.0,41.0,51.285714285714285,24.93133427178397,51.71428571428572,18.1677168093829,53.07142857142857,16.29798572291493,0.0,1.0,-0.8660254037844386,0.5000000000000001
2019-11-19,Lomo Saltado,86,2150.0,2019,11,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,41.0,72.0,63.0,80.0,52.42857142857143,24.123689206926503,50.57142857142857,18.31230895711021,53.07142857142857,16.29798572291493,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2019-11-20,Lomo Saltado,63,1575.0,2019,11,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,86.0,32.0,46.0,76.0,54.42857142857143,26.481799679887988,52.21428571428572,20.42313383407149,53.285714285714285,16.699649902866444,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001
2019-11-21,Lomo Saltado,81,2025.0,2019,11,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,63.0,50.0,66.0,39.0,58.85714285714285,24.63350409116667,53.42857142857143,20.530331353743552,52.82142857142857,16.218538938233788,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2019-11-22,Lomo Saltado,36,900.0,2019,11,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,81.0,36.0,46.0,59.0,63.285714285714285,25.54547765400815,54.5,21.600391734339524,54.32142857142857,16.823822552886302,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2019-11-23,Lomo Saltado,71,1775.0,2019,11,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,36.0,38.0,43.0,51.0,63.285714285714285,25.54547765400815,53.785714285714285,22.06346988342276,53.5,17.145348143533376,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2019-11-24,Lomo Saltado,88,2200.0,2019,11,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,71.0,98.0,44.0,72.0,68.0,23.0217288664427,55.785714285714285,22.27858085325825,54.21428571428572,17.451216964583704,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2019-11-25,Lomo Saltado,69,1725.0,2019,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,88.0,41.0,33.0,57.0,66.57142857142857,21.07808611534063,58.92857142857143,23.555055918860816,54.785714285714285,18.296644385438448,0.0,1.0,-0.8660254037844386,0.5000000000000001
2019-11-26,Lomo Saltado,67,1675.0,2019,11,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,69.0,86.0,72.0,34.0,70.57142857142857,17.821869924871766,61.5,22.44566087928117,55.21428571428572,18.489951510977725,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2019-11-27,Lomo Saltado,38,950.0,2019,11,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,67.0,63.0,32.0,51.0,67.85714285714286,16.47653454086118,61.142857142857146,22.305077527695,56.392857142857146,18.13598690901661,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001
2019-11-28,Lomo Saltado,41,1025.0,2019,11,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,38.0,81.0,50.0,58.0,64.28571428571429,20.0309284667011,61.57142857142857,21.75285758668994,55.92857142857143,18.44296226593922,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2019-11-29,Lomo Saltado,48,1200.0,2019,11,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,41.0,36.0,36.0,63.0,58.57142857142857,20.173060773030507,60.92857142857143,22.248471981116055,55.32142857142857,18.650893279031457,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2019-11-30,Lomo Saltado,89,2225.0,2019,11,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,48.0,71.0,38.0,45.0,60.285714285714285,18.364043542697683,61.785714285714285,21.43031128467906,54.785714285714285,18.6375907337775,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2019-12-01,Lomo Saltado,47,1175.0,2019,12,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,89.0,88.0,98.0,36.0,62.85714285714285,21.161510433084047,65.42857142857143,21.410688508723485,56.35714285714285,19.611437112268604,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2019-12-02,Lomo Saltado,44,1100.0,2019,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,47.0,69.0,41.0,57.0,57.0,18.55622087962241,61.785714285714285,19.714026913415186,56.75,19.296180777360927,0.0,1.0,-0.5000000000000004,0.8660254037844384
2019-12-03,Lomo Saltado,35,875.0,2019,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,44.0,67.0,86.0,63.0,53.42857142857143,18.26524151548643,62.0,19.485694950201516,56.285714285714285,19.44575959271241,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2019-12-04,Lomo Saltado,69,1725.0,2019,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,35.0,38.0,63.0,46.0,48.85714285714285,18.30690736150862,58.35714285714285,19.42087355579893,55.285714285714285,19.80433387447406,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2019-12-05,Lomo Saltado,70,1750.0,2019,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,69.0,41.0,81.0,66.0,53.285714285714285,18.979939284362757,58.785714285714285,19.596618905501863,56.10714285714285,19.881760272531007,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2019-12-06,Lomo Saltado,60,1500.0,2019,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,70.0,48.0,36.0,46.0,57.42857142857143,19.016283748909743,58.0,18.84348489735705,56.25,19.969652902267423,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2019-12-07,Lomo Saltado,80,2000.0,2019,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,60.0,89.0,71.0,43.0,59.142857142857146,18.56006978640413,59.71428571428572,17.747929766285747,56.75,19.878566533012588,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2019-12-08,Lomo Saltado,114,2850.0,2019,12,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,80.0,47.0,88.0,44.0,57.85714285714285,16.324098458297524,60.35714285714285,18.34124038611074,58.07142857142857,20.158498936306746,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2019-12-09,Lomo Saltado,69,1725.0,2019,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,114.0,44.0,69.0,33.0,67.42857142857143,25.793133083937573,62.21428571428572,22.254398256485004,60.57142857142857,22.547774089743704,0.0,1.0,-0.5000000000000004,0.8660254037844384
2019-12-10,Lomo Saltado,59,1475.0,2019,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,69.0,35.0,67.0,72.0,71.0,23.65022903342236,62.21428571428572,22.254398256485004,61.85714285714285,21.935451241404238,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2019-12-11,Lomo Saltado,36,900.0,2019,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,59.0,69.0,38.0,32.0,74.42857142857143,18.804761301836518,61.642857142857146,22.22475107711133,61.392857142857146,21.850229739811454,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2019-12-12,Lomo Saltado,46,1150.0,2019,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,36.0,70.0,41.0,50.0,69.71428571428571,23.85172450588768,61.5,22.39419567655871,61.535714285714285,21.66321706360749,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2019-12-13,Lomo Saltado,80,2000.0,2019,12,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,46.0,60.0,48.0,36.0,66.28571428571429,25.473609126010448,61.85714285714285,22.079775440807463,61.392857142857146,21.755100356798927,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2019-12-14,Lomo Saltado,59,1475.0,2019,12,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,80.0,80.0,89.0,38.0,69.14285714285714,25.770969270534973,64.14285714285714,22.190979258238283,62.96428571428572,21.439807459847803,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2019-12-15,Lomo Saltado,104,2600.0,2019,12,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,59.0,114.0,47.0,98.0,66.14285714285714,25.5175009972148,62.0,21.02379604162866,63.71428571428572,20.894544995812,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2019-12-16,Lomo Saltado,49,1225.0,2019,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,104.0,69.0,44.0,41.0,64.71428571428571,22.492326733905564,66.07142857142857,23.292337088256485,63.92857142857143,21.28628243977378,0.0,1.0,-0.5000000000000004,0.8660254037844384
2019-12-17,Lomo Saltado,71,1775.0,2019,12,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,49.0,59.0,35.0,86.0,61.85714285714285,23.118741109242773,66.42857142857143,22.96389904481948,64.21428571428571,21.01913967802285,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2019-12-18,Lomo Saltado,73,1825.0,2019,12,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,71.0,36.0,69.0,63.0,63.57142857142857,23.31563954986113,69.0,21.1150693545192,63.67857142857143,20.630889410871248,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2019-12-19,Lomo Saltado,26,650.0,2019,12,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,73.0,46.0,70.0,81.0,68.85714285714286,19.97855993666355,69.28571428571429,21.14211462907656,64.03571428571429,20.70512933918507,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2019-12-20,Lomo Saltado,53,1325.0,2019,12,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,26.0,80.0,60.0,36.0,66.0,24.67117075995113,66.14285714285714,24.092313306105787,62.07142857142857,21.62462343312225,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2019-12-21,Lomo Saltado,93,2325.0,2019,12,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,53.0,59.0,80.0,71.0,62.142857142857146,24.2241516633612,65.64285714285714,24.301336281261296,62.67857142857143,21.097750575951945,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2019-12-22,Lomo Saltado,89,2225.0,2019,12,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,93.0,104.0,114.0,88.0,67.0,26.764404221527784,66.57142857142857,25.12649317634001,63.46428571428572,21.81654510255099,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2019-12-23,Lomo Saltado,76,1900.0,2019,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,89.0,49.0,69.0,69.0,64.85714285714286,23.737653432388623,64.78571428571429,22.21634385010133,63.5,21.858975612201416,0.0,1.0,-0.5000000000000004,0.8660254037844384
2019-12-24,Lomo Saltado,29,725.0,2019,12,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,76.0,71.0,59.0,67.0,68.71428571428571,22.91080011489696,65.28571428571429,22.396526418272924,63.75,21.96398567352174,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2019-12-25,Lomo Saltado,54,1350.0,2019,12,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,29.0,73.0,36.0,38.0,62.71428571428572,27.292943445234396,63.142857142857146,24.39059447617257,62.392857142857146,22.90938556770889,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2019-12-26,Lomo Saltado,66,1650.0,2019,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,54.0,26.0,46.0,41.0,60.0,27.043175355962443,64.42857142857143,23.29976654130084,62.96428571428572,22.47382369163629,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2019-12-27,Lomo Saltado,58,1450.0,2019,12,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,66.0,53.0,80.0,48.0,65.71428571428571,22.50714172371582,65.85714285714286,22.68804206508913,63.85714285714285,22.06172197992664,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2019-12-28,Lomo Saltado,35,875.0,2019,12,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,58.0,93.0,59.0,89.0,66.42857142857143,22.11226765739737,64.28571428571429,22.39309155633832,64.21428571428571,21.87567081359964,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2019-12-29,Lomo Saltado,79,1975.0,2019,12,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,35.0,89.0,104.0,47.0,58.142857142857146,21.349696105788603,62.57142857142857,23.708856786228456,62.285714285714285,21.989656057905385,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2019-12-30,Lomo Saltado,69,1725.0,2019,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,79.0,76.0,49.0,44.0,56.71428571428572,19.16345728823733,60.785714285714285,21.152117811512124,63.42857142857143,21.997354338274395,0.0,1.0,-0.5000000000000004,0.8660254037844384
2019-12-31,Lomo Saltado,72,1800.0,2019,12,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,69.0,29.0,71.0,35.0,55.71428571428572,18.14491926788589,62.21428571428572,20.96949642265596,64.32142857142857,21.68469945551914,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-01-01,Lomo Saltado,61,1525.0,2020,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,72.0,54.0,73.0,69.0,61.85714285714285,14.507797574966077,62.285714285714285,21.003401085130424,65.64285714285714,20.946517938707988,0.9749279121818236,-0.2225209339563143,0.0,1.0
2020-01-02,Lomo Saltado,41,1025.0,2020,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,61.0,66.0,26.0,70.0,62.85714285714285,14.11179850844173,61.42857142857143,20.776148624043685,65.35714285714286,20.953589431238548,0.4338837391175582,-0.900968867902419,0.0,1.0
2020-01-03,Lomo Saltado,37,925.0,2020,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,41.0,58.0,53.0,60.0,59.285714285714285,16.193767172529576,62.5,19.13012123488869,64.32142857142857,21.426970839693627,-0.433883739117558,-0.9009688679024191,0.0,1.0
2020-01-04,Lomo Saltado,62,1550.0,2020,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,37.0,35.0,93.0,80.0,56.285714285714285,18.282179717913746,61.35714285714285,20.189895198635103,63.5,22.031122766903454,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2020-01-05,Lomo Saltado,80,2000.0,2020,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,62.0,79.0,89.0,114.0,60.142857142857146,15.71017262188818,59.142857142857146,18.037811324066944,62.85714285714285,21.793159452952214,-0.7818314824680299,0.6234898018587334,0.0,1.0
2020-01-06,Lomo Saltado,36,900.0,2020,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,80.0,69.0,76.0,69.0,60.285714285714285,15.913456420215452,58.5,17.02373908128565,61.642857142857146,19.683070909369857,0.0,1.0,0.0,1.0
2020-01-07,Lomo Saltado,55,1375.0,2020,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,36.0,72.0,29.0,59.0,55.57142857142857,17.690460167909208,55.642857142857146,17.216303287904132,60.46428571428572,20.20722669200333,0.7818314824680298,0.6234898018587336,0.0,1.0
2020-01-08,Lomo Saltado,66,1650.0,2020,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,55.0,61.0,54.0,36.0,53.142857142857146,16.159915134147784,57.5,15.430987804265309,60.32142857142857,20.232085942564176,0.9749279121818236,-0.2225209339563143,0.0,1.0
2020-01-09,Lomo Saltado,52,1300.0,2020,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,66.0,41.0,66.0,46.0,53.85714285714285,16.667619020409763,58.35714285714285,15.55440646375041,61.392857142857146,19.68330611667006,0.4338837391175582,-0.900968867902419,0.0,1.0
2020-01-10,Lomo Saltado,40,1000.0,2020,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,52.0,37.0,58.0,80.0,55.42857142857143,15.74650376916674,57.35714285714285,15.475077446592053,61.60714285714285,19.541673012487585,-0.433883739117558,-0.9009688679024191,0.0,1.0
2020-01-11,Lomo Saltado,51,1275.0,2020,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,40.0,62.0,35.0,59.0,55.85714285714285,15.19241665468418,56.07142857142857,16.150562198903764,60.17857142857143,19.609244931217724,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2020-01-12,Lomo Saltado,83,2075.0,2020,1,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,51.0,80.0,79.0,104.0,54.285714285714285,15.019035540654068,57.21428571428572,15.075086791068294,59.892857142857146,19.685187673898746,-0.7818314824680299,0.6234898018587334,0.0,1.0
2020-01-13,Lomo Saltado,34,850.0,2020,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,83.0,36.0,69.0,49.0,54.71428571428572,15.892495983055335,57.5,15.550166954335005,59.142857142857146,18.293318524682828,0.0,1.0,0.0,1.0
2020-01-14,Lomo Saltado,56,1400.0,2020,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,34.0,55.0,72.0,71.0,54.42857142857143,16.297823401271994,55.0,16.35189944271353,58.60714285714285,18.813587063637264,0.7818314824680298,0.6234898018587336,0.0,1.0
2020-01-15,Lomo Saltado,59,1475.0,2020,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,56.0,66.0,61.0,73.0,54.57142857142857,16.30804650938862,53.85714285714285,15.61487034285509,58.07142857142857,18.66057156726268,0.9749279121818236,-0.2225209339563143,0.0,1.0
2020-01-16,Lomo Saltado,76,1900.0,2020,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,59.0,52.0,41.0,26.0,53.57142857142857,15.693492736982286,53.71428571428572,15.553523327917938,57.57142857142857,18.4319138923621,0.4338837391175582,-0.900968867902419,0.0,1.0
2020-01-17,Lomo Saltado,40,1000.0,2020,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,76.0,40.0,37.0,53.0,57.0,17.776388834631216,56.21428571428572,16.153963892820528,59.35714285714285,17.666067674781175,-0.433883739117558,-0.9009688679024191,0.0,1.0
2020-01-18,Lomo Saltado,68,1700.0,2020,1,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,40.0,51.0,62.0,93.0,57.0,17.776388834631216,56.42857142857143,15.897335459921411,58.892857142857146,18.00686964736947,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2020-01-19,Lomo Saltado,70,1750.0,2020,1,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,68.0,83.0,80.0,89.0,59.42857142857143,17.980147782643936,56.85714285714285,16.138139931217616,58.0,16.8347084146833,-0.7818314824680299,0.6234898018587334,0.0,1.0
2020-01-20,Lomo Saltado,74,1850.0,2020,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,70.0,34.0,36.0,76.0,57.57142857142857,15.661599991243412,56.142857142857146,15.23082473072361,57.32142857142857,15.895616846182351,0.0,1.0,0.0,1.0
2020-01-21,Lomo Saltado,51,1275.0,2020,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,74.0,56.0,55.0,29.0,63.285714285714285,12.632158508007638,58.85714285714285,14.743223438673024,57.25,15.81285225050489,0.7818314824680298,0.6234898018587336,0.0,1.0
2020-01-22,Lomo Saltado,48,1200.0,2020,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,51.0,59.0,66.0,54.0,62.57142857142857,13.239551136111658,58.57142857142857,14.862002586432324,58.035714285714285,14.875986473003222,0.9749279121818236,-0.2225209339563143,0.0,1.0
2020-01-23,Lomo Saltado,44,1100.0,2020,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,48.0,76.0,52.0,66.0,61.0,14.341083176199344,57.285714285714285,14.94826242245397,57.82142857142857,14.979130102390457,0.4338837391175582,-0.900968867902419,0.0,1.0
2020-01-24,Lomo Saltado,83,2075.0,2020,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,44.0,40.0,40.0,58.0,56.42857142857143,13.854688049623572,56.71428571428572,15.314289814662398,57.035714285714285,15.110658840103955,-0.433883739117558,-0.9009688679024191,0.0,1.0
2020-01-25,Lomo Saltado,93,2325.0,2020,1,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,83.0,68.0,51.0,35.0,62.57142857142857,14.853250405855574,59.785714285714285,16.000858493451933,57.92857142857143,15.888333878640475,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2020-01-26,Lomo Saltado,111,2775.0,2020,1,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,93.0,70.0,83.0,79.0,66.14285714285714,18.845234335047632,62.785714285714285,18.03491729280293,60.0,16.555182695279306,-0.7818314824680299,0.6234898018587334,0.0,1.0
2020-01-27,Lomo Saltado,60,1500.0,2020,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,111.0,74.0,34.0,69.0,72.0,25.455844122715728,64.78571428571429,21.641052766331995,61.142857142857146,18.859547706202846,0.0,1.0,0.0,1.0
2020-01-28,Lomo Saltado,40,1000.0,2020,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,60.0,51.0,56.0,72.0,70.0,25.81988897471613,66.64285714285714,19.83628044715095,60.82142857142857,18.79726846079778,0.7818314824680298,0.6234898018587336,0.0,1.0
